triplet_id	ac_id	anchor	negative_partner_c	positive_partner_d	ac_pair_id	ad_pair_id	assembly_size_stratum	counterfactual_grade_provisional	sequence_similarity_bin
SCF:0005811	AC:004670	A0T0V1	B8C2Y4	B8C0K4	SP:0004670	SP:0011544	gt24	CF-C-provisional	medium
SCF:0005812	AC:004670	A0T0V1	B8C2Y4	B8C770	SP:0004670	SP:0006733	gt24	CF-C-provisional	medium
SCF:0005813	AC:004671	Q9Y2Q9	A6NJ78	P82933	SP:0004671	SP:0019386	gt24	CF-C-provisional	remote_sequence
SCF:0005814	AC:004671	Q9Y2Q9	A6NJ78	P82650	SP:0004671	SP:0021224	gt24	CF-C-provisional	remote_sequence
SCF:0005815	AC:004671	Q9Y2Q9	A6NJ78	Q92665	SP:0004671	SP:0021225	gt24	CF-C-provisional	remote_sequence
SCF:0005816	AC:004672	Q9SCY3	A0A1B1W4Z0	A0A1B1W4Z4	SP:0004672	SP:0008888	gt24	CF-C-provisional	remote_sequence
SCF:0005817	AC:004673	P32799	P07257	P07256	SP:0004673	SP:0017889	gt24	CF-C-provisional	remote_sequence
SCF:0005818	AC:004674	Q7RZF0	Q7RZ62	Q1K8T6	SP:0004674	SP:0017041	gt24	CF-C-provisional	medium
SCF:0005819	AC:004674	Q7RZF0	Q7RZ62	Q7SB98	SP:0004674	SP:0017039	gt24	CF-C-provisional	remote_sequence
SCF:0005820	AC:004675	G0S8A6	G0S6F0	G0SDM8	SP:0004675	SP:0021233	gt24	CF-C-provisional	remote_sequence
SCF:0005821	AC:004675	G0S8A6	G0S6F0	G0S754	SP:0004675	SP:0021234	gt24	CF-C-provisional	remote_sequence
SCF:0005822	AC:004675	G0S8A6	G0S6F0	G0S9U7	SP:0004675	SP:0021235	gt24	CF-C-provisional	remote_sequence
SCF:0005823	AC:004676	O78748	A0A9J4RF63	A0A8V6WEB9	SP:0004676	SP:0021236	gt24	CF-C-provisional	high
SCF:0005824	AC:004677	F1S1A8	I3LDC3	A0A287AAR5	SP:0004677	SP:0021238	gt24	CF-C-provisional	remote_sequence
SCF:0005825	AC:004678	P46779	Q8TDN6	Q02878	SP:0004678	SP:0021244	gt24	CF-C-provisional	medium
SCF:0005826	AC:004679	P84098	Q9NVX2	Q9BZE4	SP:0004679	SP:0021029	gt24	CF-C-provisional	remote_sequence
SCF:0005827	AC:004679	Q9NVX2	P84098	P40429	SP:0004679	SP:0014388	gt24	CF-C-provisional	medium
SCF:0005828	AC:004679	Q9NVX2	P84098	P62910	SP:0004679	SP:0014092	gt24	CF-C-provisional	remote_sequence
SCF:0005829	AC:004679	Q9NVX2	P84098	P18621	SP:0004679	SP:0021248	gt24	CF-C-provisional	remote_sequence
SCF:0005830	AC:004680	A0A640KBV2	A0A640KSC5	A0A640KGL4	SP:0004680	SP:0021249	gt24	CF-C-provisional	remote_sequence
SCF:0005831	AC:004680	A0A640KBV2	A0A640KSC5	A0A640KQX8	SP:0004680	SP:0017919	gt24	CF-C-provisional	remote_sequence
SCF:0005832	AC:004680	A0A640KBV2	A0A640KSC5	A0A640KJI7	SP:0004680	SP:0018022	gt24	CF-C-provisional	remote_sequence
SCF:0005833	AC:004680	A0A640KSC5	A0A640KBV2	A0A640KJI7	SP:0004680	SP:0021250	gt24	CF-C-provisional	medium
SCF:0005834	AC:004680	A0A640KSC5	A0A640KBV2	A0A640L0A1	SP:0004680	SP:0021251	gt24	CF-C-provisional	remote_sequence
SCF:0005835	AC:004683	P07280	P38249	Q08972	SP:0004683	SP:0021256	gt24	CF-C-provisional	remote_sequence
SCF:0005836	AC:004683	P07280	P38249	P32497	SP:0004683	SP:0021257	gt24	CF-C-provisional	remote_sequence
SCF:0005837	AC:004684	O31742	O31418	P12875	SP:0004684	SP:0011177	gt24	CF-C-provisional	medium
SCF:0005838	AC:004690	Q72I07	Q72HR2	Q72I20	SP:0004690	SP:0021279	gt24	CF-C-provisional	remote_sequence
SCF:0005839	AC:004690	Q72I07	Q72HR2	P62655	SP:0004690	SP:0021280	gt24	CF-C-provisional	remote_sequence
SCF:0005840	AC:004690	Q72I07	Q72HR2	P62665	SP:0004690	SP:0021281	gt24	CF-C-provisional	remote_sequence
SCF:0005841	AC:004692	E1UWA8	E1UWE4	E1UWB9	SP:0004692	SP:0021285	gt24	CF-C-provisional	remote_sequence
SCF:0005842	AC:004692	E1UWA8	E1UWE4	E1UWB1	SP:0004692	SP:0014658	gt24	CF-C-provisional	remote_sequence
SCF:0005843	AC:004693	P46199	P82933	Q9H2K0	SP:0004693	SP:0019390	gt24	CF-C-provisional	remote_sequence
SCF:0005844	AC:004693	P46199	P82933	F1RI89	SP:0004693	SP:0021290	gt24	CF-C-provisional	remote_sequence
SCF:0005845	AC:004693	P82933	P46199	Q96EY7	SP:0004693	SP:0021291	gt24	CF-C-provisional	remote_sequence
SCF:0005846	AC:004694	Q99KD6	Q9CQB4	Q9D855	SP:0004694	SP:0021294	gt24	CF-C-provisional	high
SCF:0005847	AC:004695	P82912	Q9Y676	Q9Y3D9	SP:0004695	SP:0021300	gt24	CF-C-provisional	remote_sequence
SCF:0005848	AC:004695	P82912	Q9Y676	Q9H2K0	SP:0004695	SP:0019391	gt24	CF-C-provisional	remote_sequence
SCF:0005849	AC:004695	Q9Y676	P82912	Q9BYN8	SP:0004695	SP:0021302	gt24	CF-C-provisional	remote_sequence
SCF:0005850	AC:004695	Q9Y676	P82912	Q96EL2	SP:0004695	SP:0016803	gt24	CF-C-provisional	remote_sequence
SCF:0005851	AC:004697	P49166	Q12522	P32905	SP:0004697	SP:0021307	gt24	CF-C-provisional	remote_sequence
SCF:0005852	AC:004697	Q12522	P49166	P05747	SP:0004697	SP:0021310	gt24	CF-C-provisional	remote_sequence
SCF:0005853	AC:004698	Q7MTL5	Q7MX95	Q7MXW3	SP:0004698	SP:0021313	gt24	CF-C-provisional	remote_sequence
SCF:0005854	AC:004698	Q7MTL5	Q7MX95	Q7MTM9	SP:0004698	SP:0021314	gt24	CF-C-provisional	remote_sequence
SCF:0005855	AC:004698	Q7MTL5	Q7MX95	Q7MTM1	SP:0004698	SP:0021315	gt24	CF-C-provisional	remote_sequence
SCF:0005856	AC:004698	Q7MX95	Q7MTL5	Q7MTM4	SP:0004698	SP:0021316	gt24	CF-C-provisional	medium
SCF:0005857	AC:004698	Q7MX95	Q7MTL5	Q7MX94	SP:0004698	SP:0021317	gt24	CF-C-provisional	medium
SCF:0005858	AC:004704	Q8PUD4	P80650	O59640	SP:0004704	SP:0021336	gt24	CF-C-provisional	remote_sequence
SCF:0005859	AC:004705	P60228	P62847	P62861	SP:0004705	SP:0016091	gt24	CF-C-provisional	medium
SCF:0005860	AC:004706	A0A3B5ZQE8	A0A3B6DD91	A0A3B6QBU0	SP:0004706	SP:0016312	gt24	CF-C-provisional	remote_sequence
SCF:0005861	AC:004707	Q4CQW2	Q4CV79	Q4DXW6	SP:0004707	SP:0015272	gt24	CF-C-provisional	remote_sequence
SCF:0005862	AC:004708	Q9R0X0	Q6PGF3	Q8VCB2	SP:0004708	SP:0021350	gt24	CF-C-provisional	remote_sequence
SCF:0005863	AC:004710	P0CI78	P21469	P19946	SP:0004710	SP:0021355	gt24	CF-C-provisional	remote_sequence
SCF:0005864	AC:004711	A8BMZ1	A8BBP3	E2RU83	SP:0004711	SP:0021363	gt24	CF-C-provisional	remote_sequence
SCF:0005865	AC:004712	P94270	O51206	O51314	SP:0004712	SP:0015128	gt24	CF-C-provisional	remote_sequence
SCF:0005866	AC:004712	P94270	O51206	O51447	SP:0004712	SP:0015129	gt24	CF-C-provisional	remote_sequence
SCF:0005867	AC:004714	P12357	P12354	Q9S831	SP:0004714	SP:0021368	gt24	CF-C-provisional	high
SCF:0005868	AC:004715	P32570	P32773	P38304	SP:0004715	SP:0016750	gt24	CF-C-provisional	remote_sequence
SCF:0005869	AC:004715	P32773	P32570	P27999	SP:0004715	SP:0021371	gt24	CF-C-provisional	remote_sequence
SCF:0005870	AC:004717	G1SGX4	G1TRL5	G1U971	SP:0004717	SP:0021376	gt24	CF-C-provisional	remote_sequence
SCF:0005871	AC:004719	P60228	P61247	P62753	SP:0004719	SP:0016807	gt24	CF-C-provisional	remote_sequence
SCF:0005872	AC:004719	P61247	P60228	Q9ULX3	SP:0004719	SP:0021384	gt24	CF-C-provisional	remote_sequence
SCF:0005873	AC:004722	P62663	Q72I09	P62655	SP:0004722	SP:0021397	gt24	CF-C-provisional	medium
SCF:0005874	AC:004722	P62663	Q72I09	Q72GV5	SP:0004722	SP:0021398	gt24	CF-C-provisional	remote_sequence
SCF:0005875	AC:004722	P62663	Q72I09	Q72I14	SP:0004722	SP:0021399	gt24	CF-C-provisional	remote_sequence
SCF:0005876	AC:004722	Q72I09	P62663	Q72I07	SP:0004722	SP:0021400	gt24	CF-C-provisional	medium
SCF:0005877	AC:004723	G0SI44	G0SD68	G0SB32	SP:0004723	SP:0015967	gt24	CF-C-provisional	remote_sequence
SCF:0005878	AC:004724	A0A6P3DZ89	A0A6P7DQB1	A0A8N7XJ91	SP:0004724	SP:0021403	gt24	CF-C-provisional	remote_sequence
SCF:0005879	AC:004725	Q72GS2	Q72I07	P62663	SP:0004725	SP:0021408	gt24	CF-C-provisional	medium
SCF:0005880	AC:004725	Q72I07	Q72GS2	P62442	SP:0004725	SP:0016678	gt24	CF-C-provisional	medium
SCF:0005881	AC:004725	Q72I07	Q72GS2	Q72I20	SP:0004725	SP:0021279	gt24	CF-C-provisional	remote_sequence
SCF:0005882	AC:004725	Q72I07	Q72GS2	Q72I11	SP:0004725	SP:0021409	gt24	CF-C-provisional	remote_sequence
SCF:0005883	AC:004727	Q9HUN2	Q9HXQ2	Q9I0A2	SP:0004727	SP:0021412	gt24	CF-C-provisional	medium
SCF:0005884	AC:004727	Q9HUN2	Q9HXQ2	Q9HWE6	SP:0004727	SP:0021413	gt24	CF-C-provisional	remote_sequence
SCF:0005885	AC:004728	P43588	P43593	Q08723	SP:0004728	SP:0021417	gt24	CF-C-provisional	remote_sequence
SCF:0005886	AC:004728	P43588	P43593	P33299	SP:0004728	SP:0021418	gt24	CF-C-provisional	remote_sequence
SCF:0005887	AC:004728	P43588	P43593	Q01939	SP:0004728	SP:0021419	gt24	CF-C-provisional	remote_sequence
SCF:0005888	AC:004728	P43593	P43588	P0CG47	SP:0004728	SP:0021420	gt24	CF-C-provisional	remote_sequence
SCF:0005889	AC:004729	A0A6J4B037	A0A6J4B7P8	A0A6J4B125	SP:0004729	SP:0014441	gt24	CF-C-provisional	medium
SCF:0005890	AC:004729	A0A6J4B037	A0A6J4B7P8	A0A6J4B0S3	SP:0004729	SP:0014442	gt24	CF-C-provisional	medium
SCF:0005891	AC:004729	A0A6J4B037	A0A6J4B7P8	A0A6J4B0A4	SP:0004729	SP:0014440	gt24	CF-C-provisional	medium
SCF:0005892	AC:004729	A0A6J4B7P8	A0A6J4B037	A0A6J4B125	SP:0004729	SP:0017954	gt24	CF-C-provisional	medium
SCF:0005893	AC:004729	A0A6J4B7P8	A0A6J4B037	A0A6J4B499	SP:0004729	SP:0021423	gt24	CF-C-provisional	medium
SCF:0005894	AC:004729	A0A6J4B7P8	A0A6J4B037	A0A6J4B2D5	SP:0004729	SP:0021424	gt24	CF-C-provisional	remote_sequence
SCF:0005895	AC:004731	O75643	Q9NX01	P83876	SP:0004731	SP:0021428	gt24	CF-C-provisional	medium
SCF:0005896	AC:004731	Q9NX01	O75643	Q6P2Q9	SP:0004731	SP:0015994	gt24	CF-C-provisional	remote_sequence
SCF:0005897	AC:004732	E1UWB4	E1UWD2	E1UWC9	SP:0004732	SP:0021431	gt24	CF-C-provisional	remote_sequence
SCF:0005898	AC:004734	O31418	P12875	P46899	SP:0004734	SP:0014560	gt24	CF-C-provisional	remote_sequence
SCF:0005899	AC:004734	P12875	O31418	P19946	SP:0004734	SP:0021442	gt24	CF-C-provisional	remote_sequence
SCF:0005900	AC:004734	P12875	O31418	O31742	SP:0004734	SP:0011177	gt24	CF-C-provisional	remote_sequence
SCF:0005901	AC:004735	P00416	Q9CQB4	Q9D855	SP:0004735	SP:0021443	gt24	CF-C-provisional	high
SCF:0005902	AC:004736	P35268	Q9NVU7	Q9BXJ9	SP:0004736	SP:0008060	gt24	CF-C-provisional	remote_sequence
SCF:0005903	AC:004736	P35268	Q9NVU7	Q9BZE4	SP:0004736	SP:0015711	gt24	CF-C-provisional	remote_sequence
SCF:0005904	AC:004738	Q99459	Q9UBB9	O60508	SP:0004738	SP:0021453	gt24	CF-C-provisional	remote_sequence
SCF:0005905	AC:004738	Q99459	Q9UBB9	O75533	SP:0004738	SP:0021455	gt24	CF-C-provisional	remote_sequence
SCF:0005906	AC:004738	Q9UBB9	Q99459	Q9Y5B6	SP:0004738	SP:0021456	gt24	CF-C-provisional	remote_sequence
SCF:0005907	AC:004739	P61937	Q50756	P60232	SP:0004739	SP:0021459	gt24	CF-C-provisional	remote_sequence
SCF:0005908	AC:004739	P61937	Q50756	D9PU54	SP:0004739	SP:0021460	gt24	CF-C-provisional	remote_sequence
SCF:0005909	AC:004739	Q50756	P61937	P60232	SP:0004739	SP:0021462	gt24	CF-C-provisional	remote_sequence
SCF:0005910	AC:004739	Q50756	P61937	D9PY03	SP:0004739	SP:0021463	gt24	CF-C-provisional	remote_sequence
SCF:0005911	AC:004740	E1UWE5	E1UWE3	E1UWB0	SP:0004740	SP:0020254	gt24	CF-C-provisional	remote_sequence
SCF:0005912	AC:004741	P18077	Q15050	Q8NC51	SP:0004741	SP:0021470	gt24	CF-C-provisional	medium
SCF:0005913	AC:004741	P18077	Q15050	Q99848	SP:0004741	SP:0015068	gt24	CF-C-provisional	remote_sequence
SCF:0005914	AC:004741	P18077	Q15050	P36578	SP:0004741	SP:0021471	gt24	CF-C-provisional	remote_sequence
SCF:0005915	AC:004743	P04908	Q08945	C4QYQ8	SP:0004743	SP:0021478	gt24	CF-C-provisional	remote_sequence
SCF:0005916	AC:004743	Q08945	P04908	Q93077	SP:0004743	SP:0021479	gt24	CF-C-provisional	high
SCF:0005917	AC:004743	Q08945	P04908	P68431	SP:0004743	SP:0021481	gt24	CF-C-provisional	medium
SCF:0005918	AC:004744	A0A3B6HUM3	A0A3B6QGW3	A0A1D5UQZ5	SP:0004744	SP:0019226	gt24	CF-C-provisional	medium
SCF:0005919	AC:004744	A0A3B6QGW3	A0A3B6HUM3	A0A3B6DGT8	SP:0004744	SP:0021484	gt24	CF-C-provisional	remote_sequence
SCF:0005920	AC:004748	P0AA12	P0A7K8	C3SSG2	SP:0004748	SP:0021504	gt24	CF-C-provisional	remote_sequence
SCF:0005921	AC:004750	P79015	Q9Y7Z1	Q10232	SP:0004750	SP:0018347	gt24	CF-C-provisional	medium
SCF:0005922	AC:004750	P79015	Q9Y7Z1	P57728	SP:0004750	SP:0016479	gt24	CF-C-provisional	remote_sequence
SCF:0005923	AC:004750	Q9Y7Z1	P79015	P78946	SP:0004750	SP:0021511	gt24	CF-C-provisional	medium
SCF:0005924	AC:004753	Q9VXZ0	Q9MDK5	P18932	SP:0004753	SP:0021523	gt24	CF-C-provisional	remote_sequence
SCF:0005925	AC:004753	Q9VXZ0	Q9MDK5	C7DZL4	SP:0004753	SP:0016445	gt24	CF-C-provisional	remote_sequence
SCF:0005926	AC:004754	G0SB32	G0SFC3	G0RXW1	SP:0004754	SP:0019670	gt24	CF-C-provisional	remote_sequence
SCF:0005927	AC:004756	A1B486	A1B3D7	A1B480	SP:0004756	SP:0021527	gt24	CF-C-provisional	remote_sequence
SCF:0005928	AC:004757	P0DOY8	Q8VVE3	Q5SLP7	SP:0004757	SP:0021530	gt24	CF-C-provisional	medium
SCF:0005929	AC:004757	P0DOY8	Q8VVE3	Q5SLP6	SP:0004757	SP:0021531	gt24	CF-C-provisional	medium
SCF:0005930	AC:004757	P0DOY8	Q8VVE3	Q5SLP8	SP:0004757	SP:0021532	gt24	CF-C-provisional	remote_sequence
SCF:0005931	AC:004758	P0A7Z4	P0ADZ0	P0A7R5	SP:0004758	SP:0011325	gt24	CF-C-provisional	remote_sequence
SCF:0005932	AC:004758	P0A7Z4	P0ADZ0	P07879	SP:0004758	SP:0021533	gt24	CF-C-provisional	remote_sequence
SCF:0005933	AC:004758	P0A7Z4	P0ADZ0	P0A800	SP:0004758	SP:0006549	gt24	CF-C-provisional	remote_sequence
SCF:0005934	AC:004758	P0ADZ0	P0A7Z4	P0A910	SP:0004758	SP:0021534	gt24	CF-C-provisional	remote_sequence
SCF:0005935	AC:004759	Q5SHP9	Q5SHP0	Q5SHP6	SP:0004759	SP:0021540	gt24	CF-C-provisional	remote_sequence
SCF:0005936	AC:004760	P33298	P43593	Q08723	SP:0004760	SP:0021541	gt24	CF-C-provisional	remote_sequence
SCF:0005937	AC:004760	P33298	P43593	P33299	SP:0004760	SP:0021542	gt24	CF-C-provisional	remote_sequence
SCF:0005938	AC:004760	P33298	P43593	Q01939	SP:0004760	SP:0021543	gt24	CF-C-provisional	remote_sequence
SCF:0005939	AC:004760	P43593	P33298	P40327	SP:0004760	SP:0021421	gt24	CF-C-provisional	medium
SCF:0005940	AC:004760	P43593	P33298	P33299	SP:0004760	SP:0021544	gt24	CF-C-provisional	medium
SCF:0005941	AC:004761	A0A1S4DF55	A0A1S3XE16	A0A1S4C068	SP:0004761	SP:0021547	gt24	CF-C-provisional	remote_sequence
SCF:0005942	AC:004765	F1RKE4	A0A8D1KNW4	A0A4X1VEK9	SP:0004765	SP:0021562	gt24	CF-C-provisional	high
SCF:0005943	AC:004765	F1RKE4	A0A8D1KNW4	I3LCB2	SP:0004765	SP:0021563	gt24	CF-C-provisional	remote_sequence
SCF:0005944	AC:004765	F1RKE4	A0A8D1KNW4	A0A4X1VM56	SP:0004765	SP:0021564	gt24	CF-C-provisional	remote_sequence
SCF:0005945	AC:004766	A8B8Z2	A8BBP3	A8BKC6	SP:0004766	SP:0021565	gt24	CF-C-provisional	remote_sequence
SCF:0005946	AC:004766	A8BBP3	A8B8Z2	A8BKS8	SP:0004766	SP:0021362	gt24	CF-C-provisional	medium
SCF:0005947	AC:004769	P82278	P82249	P82162	SP:0004769	SP:0021584	gt24	CF-C-provisional	remote_sequence
SCF:0005948	AC:004770	A0A1D5SLI4	A0A3B6LVN2	A0A3B6KRQ3	SP:0004770	SP:0021586	gt24	CF-C-provisional	high
SCF:0005949	AC:004770	A0A1D5SLI4	A0A3B6LVN2	W5C8N6	SP:0004770	SP:0021587	gt24	CF-C-provisional	remote_sequence
SCF:0005950	AC:004771	A0A1S3Z2D7	A0A1S4DN49	A0A1S4DF55	SP:0004771	SP:0016885	gt24	CF-C-provisional	remote_sequence
SCF:0005951	AC:004772	A2RP61	A2RNN6	A2RNP9	SP:0004772	SP:0013897	gt24	CF-C-provisional	remote_sequence
SCF:0005952	AC:004774	Q99613	P08708	P62244	SP:0004774	SP:0021599	gt24	CF-C-provisional	remote_sequence
SCF:0005953	AC:004775	P60489	Q5SHQ4	P60491	SP:0004775	SP:0021601	gt24	CF-C-provisional	remote_sequence
SCF:0005954	AC:004775	P60489	Q5SHQ4	Q8RR57	SP:0004775	SP:0021602	gt24	CF-C-provisional	remote_sequence
SCF:0005955	AC:004775	P60489	Q5SHQ4	P60492	SP:0004775	SP:0021603	gt24	CF-C-provisional	remote_sequence
SCF:0005956	AC:004775	Q5SHQ4	P60489	Q5SLP6	SP:0004775	SP:0021604	gt24	CF-C-provisional	remote_sequence
SCF:0005957	AC:004775	Q5SHQ4	P60489	Q9Z9H5	SP:0004775	SP:0021605	gt24	CF-C-provisional	remote_sequence
SCF:0005958	AC:004775	Q5SHQ4	P60489	Q5SHQ7	SP:0004775	SP:0021606	gt24	CF-C-provisional	remote_sequence
SCF:0005959	AC:004776	Q02375	P03910	P03887	SP:0004776	SP:0021611	gt24	CF-C-provisional	remote_sequence
SCF:0005960	AC:004777	A0A2K1JDE1	A0A2K1JKF2	A9RT62	SP:0004777	SP:0011679	gt24	CF-C-provisional	remote_sequence
SCF:0005961	AC:004779	P05767	O42699	O42991	SP:0004779	SP:0021623	gt24	CF-C-provisional	remote_sequence
SCF:0005962	AC:004783	Q9HWE8	Q9HWD1	Q9HVY3	SP:0004783	SP:0021640	gt24	CF-C-provisional	remote_sequence
SCF:0005963	AC:004786	P25519	P0A7W7	P02413	SP:0004786	SP:0021655	gt24	CF-C-provisional	remote_sequence
SCF:0005964	AC:004786	P25519	P0A7W7	P62399	SP:0004786	SP:0021656	gt24	CF-C-provisional	remote_sequence
SCF:0005965	AC:004788	Q8N1G4	Q8N9N8	P62280	SP:0004788	SP:0021662	gt24	CF-C-provisional	remote_sequence
SCF:0005966	AC:004788	Q8N9N8	Q8N1G4	Q9BRS2	SP:0004788	SP:0021665	gt24	CF-C-provisional	remote_sequence
SCF:0005967	AC:004789	P52657	Q9H944	Q16594	SP:0004789	SP:0021668	gt24	CF-C-provisional	remote_sequence
SCF:0005968	AC:004790	Q02608	P12686	P53292	SP:0004790	SP:0021675	gt24	CF-C-provisional	remote_sequence
SCF:0005969	AC:004791	P69560	P12301	P12302	SP:0004791	SP:0021679	gt24	CF-C-provisional	remote_sequence
SCF:0005970	AC:004793	O14339	P05734	O74175	SP:0004793	SP:0021686	gt24	CF-C-provisional	remote_sequence
SCF:0005971	AC:004793	O14339	P05734	O74978	SP:0004793	SP:0021687	gt24	CF-C-provisional	remote_sequence
SCF:0005972	AC:004793	P05734	O14339	O74175	SP:0004793	SP:0021688	gt24	CF-C-provisional	medium
SCF:0005973	AC:004793	P05734	O14339	Q10353	SP:0004793	SP:0021689	gt24	CF-C-provisional	remote_sequence
SCF:0005974	AC:004793	P05734	O14339	Q9UUC1	SP:0004793	SP:0021690	gt24	CF-C-provisional	remote_sequence
SCF:0005975	AC:004795	G0SGM0	G0RZ99	G0RYF6	SP:0004795	SP:0021698	gt24	CF-C-provisional	medium
SCF:0005976	AC:004795	G0SGM0	G0RZ99	G0SBN9	SP:0004795	SP:0021699	gt24	CF-C-provisional	remote_sequence
SCF:0005977	AC:004795	G0SGM0	G0RZ99	G0S2U4	SP:0004795	SP:0019525	gt24	CF-C-provisional	remote_sequence
SCF:0005978	AC:004797	P56537	Q9UKD2	P18124	SP:0004797	SP:0021705	gt24	CF-C-provisional	medium
SCF:0005979	AC:004798	P06103	P38701	Q6CW21	SP:0004798	SP:0021710	gt24	CF-C-provisional	remote_sequence
SCF:0005980	AC:004799	P11019	P61420	P21282	SP:0004799	SP:0021715	gt24	CF-C-provisional	remote_sequence
SCF:0005981	AC:004799	P11019	P61420	O46563	SP:0004799	SP:0018454	gt24	CF-C-provisional	remote_sequence
SCF:0005982	AC:004806	Q6C674	B5FVD3	A0A1H6Q311	SP:0004806	SP:0013985	gt24	CF-C-provisional	remote_sequence
SCF:0005983	AC:004809	A0QSD6	A0QSD7	A0QSD4	SP:0004809	SP:0021755	gt24	CF-C-provisional	medium
SCF:0005984	AC:004809	A0QSD6	A0QSD7	A0QSG1	SP:0004809	SP:0021756	gt24	CF-C-provisional	remote_sequence
SCF:0005985	AC:004809	A0QSD7	A0QSD6	A0QSG6	SP:0004809	SP:0010228	gt24	CF-C-provisional	remote_sequence
SCF:0005986	AC:004809	A0QSD7	A0QSD6	A0QSG4	SP:0004809	SP:0021757	gt24	CF-C-provisional	remote_sequence
SCF:0005987	AC:004809	A0QSD7	A0QSD6	A0R550	SP:0004809	SP:0006283	gt24	CF-C-provisional	remote_sequence
SCF:0005988	AC:004810	A0A6J4B150	A0A6J4B3M5	A0A6J4B0A4	SP:0004810	SP:0014443	gt24	CF-C-provisional	medium
SCF:0005989	AC:004810	A0A6J4B150	A0A6J4B3M5	A0A6J4B0S3	SP:0004810	SP:0014444	gt24	CF-C-provisional	medium
SCF:0005990	AC:004810	A0A6J4B3M5	A0A6J4B150	A0A6J4B0A4	SP:0004810	SP:0014861	gt24	CF-C-provisional	medium
SCF:0005991	AC:004810	A0A6J4B3M5	A0A6J4B150	A0A6J4B125	SP:0004810	SP:0021758	gt24	CF-C-provisional	medium
SCF:0005992	AC:004810	A0A6J4B3M5	A0A6J4B150	A0A6J4B112	SP:0004810	SP:0014863	gt24	CF-C-provisional	medium
SCF:0005993	AC:004811	A0A1C8XRM8	A0A9J4RF17	A1XKU7	SP:0004811	SP:0021759	gt24	CF-C-provisional	high
SCF:0005994	AC:004811	A0A1C8XRM8	A0A9J4RF17	A0A9J4RF13	SP:0004811	SP:0021760	gt24	CF-C-provisional	remote_sequence
SCF:0005995	AC:004812	P07012	P0AG63	P0A7Q1	SP:0004812	SP:0021764	gt24	CF-C-provisional	remote_sequence
SCF:0005996	AC:004812	P0AG63	P07012	P0A7I0	SP:0004812	SP:0021765	gt24	CF-C-provisional	medium
SCF:0005997	AC:004812	P0AG63	P07012	P0A850	SP:0004812	SP:0021766	gt24	CF-C-provisional	remote_sequence
SCF:0005998	AC:004813	G0SEW3	G0S0D6	G0S0Z3	SP:0004813	SP:0015573	gt24	CF-C-provisional	remote_sequence
SCF:0005999	AC:004813	G0SEW3	G0S0D6	G0SCE2	SP:0004813	SP:0021771	gt24	CF-C-provisional	remote_sequence
SCF:0006000	AC:004815	Q5JGR4	Q5JJE2	Q5JJF3	SP:0004815	SP:0021774	gt24	CF-C-provisional	remote_sequence
SCF:0006001	AC:004815	Q5JJE2	Q5JGR4	Q5JFZ5	SP:0004815	SP:0019203	gt24	CF-C-provisional	remote_sequence
SCF:0006002	AC:004816	P12629	P22798	P82191	SP:0004816	SP:0021778	gt24	CF-C-provisional	remote_sequence
SCF:0006003	AC:004816	P12629	P22798	P82403	SP:0004816	SP:0021779	gt24	CF-C-provisional	remote_sequence
SCF:0006004	AC:004816	P12629	P22798	P82413	SP:0004816	SP:0021780	gt24	CF-C-provisional	remote_sequence
SCF:0006005	AC:004816	P22798	P12629	P09594	SP:0004816	SP:0021781	gt24	CF-C-provisional	remote_sequence
SCF:0006006	AC:004816	P22798	P12629	Q9LWB5	SP:0004816	SP:0021782	gt24	CF-C-provisional	remote_sequence
SCF:0006007	AC:004816	P22798	P12629	P23326	SP:0004816	SP:0021167	gt24	CF-C-provisional	remote_sequence
SCF:0006008	AC:004820	A0A376TVY0	C3SQV2	C3SQR7	SP:0004820	SP:0021796	gt24	CF-C-provisional	remote_sequence
SCF:0006009	AC:004823	Q8N201	P19387	I3LCH3	SP:0004823	SP:0010898	gt24	CF-C-provisional	high
SCF:0006010	AC:004824	O96774	P0DJ20	Q24F59	SP:0004824	SP:0021815	gt24	CF-C-provisional	medium
SCF:0006011	AC:004824	O96774	P0DJ20	P0DJ53	SP:0004824	SP:0021816	gt24	CF-C-provisional	remote_sequence
SCF:0006012	AC:004824	O96774	P0DJ20	P0DJ57	SP:0004824	SP:0021817	gt24	CF-C-provisional	remote_sequence
SCF:0006013	AC:004825	P0CX82	P53742	P40010	SP:0004825	SP:0021819	gt24	CF-C-provisional	medium
SCF:0006014	AC:004825	P0CX82	P53742	Q04311	SP:0004825	SP:0021820	gt24	CF-C-provisional	remote_sequence
SCF:0006015	AC:004825	P0CX82	P53742	P25808	SP:0004825	SP:0017376	gt24	CF-C-provisional	remote_sequence
SCF:0006016	AC:004825	P53742	P0CX82	P40078	SP:0004825	SP:0018540	gt24	CF-C-provisional	remote_sequence
SCF:0006017	AC:004825	P53742	P0CX82	P05748	SP:0004825	SP:0018541	gt24	CF-C-provisional	remote_sequence
SCF:0006018	AC:004825	P53742	P0CX82	Q02753	SP:0004825	SP:0016018	gt24	CF-C-provisional	remote_sequence
SCF:0006019	AC:004827	P52907	Q13561	P68135	SP:0004827	SP:0021821	gt24	CF-C-provisional	remote_sequence
SCF:0006020	AC:004829	Q99N92	Q9JKF7	Q9D0Q7	SP:0004829	SP:0020165	gt24	CF-C-provisional	remote_sequence
