triplet_id	split	anchor	c	d	r	fam_a	fam_c	fam_d	ad_id	ac_id	ar_id
SCF:0002214	family_unseen	P28005	P40993	P53218	Q03630	P28005	P40993	P53218	SCF:0002214|AD	SCF:0002214|AC	SCF:0002214|AR
SCF:0002231	family_unseen	G0SH10	G0S7B2	G0SED0	G0S8E0	G0SH10	G0S7B2	G0SED0	SCF:0002231|AD	SCF:0002231|AC	SCF:0002231|AR
SCF:0002232	family_unseen	P46217	Q4JB12	P39463	Q4JAY4	P46217	Q7LXK4	P39463	SCF:0002232|AD	SCF:0002232|AC	SCF:0002232|AR
SCF:0002233	family_unseen	P32481	P14741	P20459	Q08920	P32481	P14741	P20459	SCF:0002233|AD	SCF:0002233|AC	SCF:0002233|AR
SCF:0002243	family_unseen	P9WGY5	P9WGH9	P9WGH5	P9WPV3	A0QWT1	P9WGH9	P9WGH5	SCF:0002243|AD	SCF:0002243|AC	SCF:0002243|AR
SCF:0002262	family_unseen	P0ABA6	P0ABA0	P0A6E6	P16686	P0ABA6	P0ABA0	P0A6E6	SCF:0002262|AD	SCF:0002262|AC	SCF:0002262|AR
SCF:0002276	family_unseen	S8F5W4	S8F943	S8EW95	A0A125YMK3	S8F5W4	S8F943	S8EW95	SCF:0002276|AD	SCF:0002276|AC	SCF:0002276|AR
SCF:0002277	family_unseen	I7M8B9	Q22XT1	Q22VV9	Q97Z84	I7M8B9	Q22XT1	Q22VV9	SCF:0002277|AD	SCF:0002277|AC	SCF:0002277|AR
SCF:0002285	family_unseen	Q8IRE3	Q9VA95	A1Z8I0	Q9VSY8	Q8IRE3	Q9VA95	A1Z8I0	SCF:0002285|AD	SCF:0002285|AC	SCF:0002285|AR
SCF:0002290	family_unseen	P9WPU9	P9WPV5	P9WPV1	P9WIU9	P9WPU9	A0R204	P9WPV1	SCF:0002290|AD	SCF:0002290|AC	SCF:0002290|AR
SCF:0002291	family_unseen	P9WPV5	P9WPU9	P9WPV3	P9WGG7	A0R204	P9WPU9	P9WPV3	SCF:0002291|AD	SCF:0002291|AC	SCF:0002291|AR
SCF:0002312	family_unseen	S8EQL3	S8GED8	A0A125YS93	S8F943	S8EQL3	S8GED8	S7W617	SCF:0002312|AD	SCF:0002312|AC	SCF:0002312|AR
SCF:0002313	family_unseen	A1Z8I0	Q9VA95	Q9VSY8	Q7K2Q8	A1Z8I0	Q9VA95	Q9VSY8	SCF:0002313|AD	SCF:0002313|AC	SCF:0002313|AR
SCF:0002328	family_unseen	Q05900	Q08920	P40018	P14741	Q05900	Q08920	P40018	SCF:0002328|AD	SCF:0002328|AC	SCF:0002328|AR
SCF:0002329	family_unseen	Q05900	Q08920	Q00916	Q12530	Q05900	Q08920	Q00916	SCF:0002329|AD	SCF:0002329|AC	SCF:0002329|AR
SCF:0002332	family_unseen	A0A1S3TNX9	A0A1S3TUX2	A0A1S3TQD2	A0A1S3UMA0	A0A1S3TNX9	A0A1S3TUX2	A0A1S3TQD2	SCF:0002332|AD	SCF:0002332|AC	SCF:0002332|AR
SCF:0002335	family_unseen	P16679	P16686	P16678	P0ABA0	P16679	P16686	P16678	SCF:0002335|AD	SCF:0002335|AC	SCF:0002335|AR
SCF:0002336	family_unseen	P16686	P16679	P16678	P28630	P16686	P16679	P16678	SCF:0002336|AD	SCF:0002336|AC	SCF:0002336|AR
SCF:0002345	family_unseen	F2QVW8	F2QT90	F2QVA2	Q97Z84	F2QVW8	F2QT90	F2QVA2	SCF:0002345|AD	SCF:0002345|AC	SCF:0002345|AR
SCF:0002360	family_unseen	Q8SDC8	Q8SD64	Q8SD63	Q97Z84	Q8SDC8	Q8SD64	Q8SD63	SCF:0002360|AD	SCF:0002360|AC	SCF:0002360|AR
SCF:0002362	family_unseen	A0A8J1L9M8	B1H1T5	Q4V7I1	Q7ZX96	Q96CS2	B1H1T5	Q4V7I1	SCF:0002362|AD	SCF:0002362|AC	SCF:0002362|AR
SCF:0002366	family_unseen	A0A2M9V7I0	A0A9X9IKM4	A0A5M5QTL0	Q97Z84	A0A2M9V7I0	A0A9X9IKM4	A0A5M5QTL0	SCF:0002366|AD	SCF:0002366|AC	SCF:0002366|AR
SCF:0002377	family_unseen	P53218	Q12530	P28005	Q08920	P53218	Q12530	P28005	SCF:0002377|AD	SCF:0002377|AC	SCF:0002377|AR
SCF:0002378	family_unseen	Q9Y2Q5	Q8NFG4	Q12980	P34903	Q9Y2Q5	Q8NFG4	Q12980	SCF:0002378|AD	SCF:0002378|AC	SCF:0002378|AR
SCF:0002379	family_unseen	Q50754	P60238	D9PY02	Q97Z84	Q50754	D9PY02	D9PY02	SCF:0002379|AD	SCF:0002379|AC	SCF:0002379|AR
SCF:0002380	family_unseen	S0BBR6	S0BBU7	S0BAP9	Q97Z84	S0BBR6	S0BBU7	S0BAP9	SCF:0002380|AD	SCF:0002380|AC	SCF:0002380|AR
SCF:0002381	family_unseen	S0BBR6	S0BBU7	S0BCU7	Q97Z84	S0BBR6	S0BBU7	S0BCU7	SCF:0002381|AD	SCF:0002381|AC	SCF:0002381|AR
SCF:0002382	family_unseen	S0BBU7	S0BBR6	S0BCU7	Q97Z84	S0BBU7	S0BBR6	S0BCU7	SCF:0002382|AD	SCF:0002382|AC	SCF:0002382|AR
SCF:0002383	family_unseen	S0BBU7	S0BBR6	S0BAP9	Q97Z84	S0BBU7	S0BBR6	S0BAP9	SCF:0002383|AD	SCF:0002383|AC	SCF:0002383|AR
SCF:0002384	family_unseen	Q9VUZ1	Q9VA95	Q9VSY8	Q9VLI9	Q9VUZ1	Q9VA95	Q9VSY8	SCF:0002384|AD	SCF:0002384|AC	SCF:0002384|AR
SCF:0002385	family_unseen	Q8WVM7	Q9UQE7	Q14683	P34903	Q8WVM7	Q9UQE7	Q14683	SCF:0002385|AD	SCF:0002385|AC	SCF:0002385|AR
SCF:0002386	family_unseen	Q9UQE7	Q8WVM7	Q14683	P14867	Q9UQE7	Q8WVM7	Q14683	SCF:0002386|AD	SCF:0002386|AC	SCF:0002386|AR
SCF:0002391	family_unseen	O94355	O14021	O74736	Q97Z84	O94355	O14021	O74736	SCF:0002391|AD	SCF:0002391|AC	SCF:0002391|AR
SCF:0002392	family_unseen	O94355	O14021	Q9P7M1	Q97Z84	O94355	O14021	Q9P7M1	SCF:0002392|AD	SCF:0002392|AC	SCF:0002392|AR
SCF:0002418	family_unseen	P9WGZ1	P9WIU9	P71814	P9WPV5	P9WGZ1	P9WIU9	P71814	SCF:0002418|AD	SCF:0002418|AC	SCF:0002418|AR
SCF:0002419	family_unseen	Q05093	Q75VY4	Q75VY7	Q84Y02	Q7DM26	Q84Y02	Q84Y02	SCF:0002419|AD	SCF:0002419|AC	SCF:0002419|AR
SCF:0002420	family_unseen	Q05093	Q75VY4	Q75VZ0	Q84Y02	Q7DM26	Q84Y02	Q75VY8	SCF:0002420|AD	SCF:0002420|AC	SCF:0002420|AR
SCF:0002421	family_unseen	Q75VY4	Q05093	Q75VY7	Q75VZ0	Q84Y02	Q7DM26	Q84Y02	SCF:0002421|AD	SCF:0002421|AC	SCF:0002421|AR
SCF:0002423	family_unseen	Q75VY4	Q05093	Q75VY8	Q75VZ0	Q84Y02	Q7DM26	Q75VY8	SCF:0002423|AD	SCF:0002423|AC	SCF:0002423|AR
SCF:0002425	family_unseen	P9WPV7	P9WPU9	P9WPV3	P9WGH9	P9WPV7	P9WPU9	P9WPV3	SCF:0002425|AD	SCF:0002425|AC	SCF:0002425|AR
SCF:0002426	family_unseen	P13073	O00483	P09669	P14867	P13073	O00483	P04038	SCF:0002426|AD	SCF:0002426|AC	SCF:0002426|AR
SCF:0002429	family_unseen	Q9NW38	Q00597	Q8NB91	P31749	Q9NW38	Q00597	Q8NB91	SCF:0002429|AD	SCF:0002429|AC	SCF:0002429|AR
SCF:0002438	family_unseen	Q7K2Q8	Q9VA95	Q9VLI9	Q9VF82	Q7K2Q8	Q9VA95	Q9VLI9	SCF:0002438|AD	SCF:0002438|AC	SCF:0002438|AR
SCF:0002439	family_unseen	Q7K2Q8	Q9VA95	Q9VSY8	Q97Z84	Q7K2Q8	Q9VA95	Q9VSY8	SCF:0002439|AD	SCF:0002439|AC	SCF:0002439|AR
SCF:0002440	family_unseen	Q7K2Q8	Q9VA95	Q9VUZ1	Q97Z84	Q7K2Q8	Q9VA95	Q9VUZ1	SCF:0002440|AD	SCF:0002440|AC	SCF:0002440|AR
SCF:0002441	family_unseen	Q9VA95	Q7K2Q8	Q9VF82	Q97Z84	Q9VA95	Q7K2Q8	Q9VF82	SCF:0002441|AD	SCF:0002441|AC	SCF:0002441|AR
SCF:0002442	family_unseen	Q9VA95	Q7K2Q8	Q9VSY8	Q97Z84	Q9VA95	Q7K2Q8	Q9VSY8	SCF:0002442|AD	SCF:0002442|AC	SCF:0002442|AR
SCF:0002464	family_unseen	P28632	P28630	P28631	P16679	P28632	P28630	P28631	SCF:0002464|AD	SCF:0002464|AC	SCF:0002464|AR
SCF:0002486	family_unseen	Q9BVC4	P31749	Q9HB90	Q00597	Q9BVC4	P31749	Q9HB90	SCF:0002486|AD	SCF:0002486|AC	SCF:0002486|AR
SCF:0002489	family_unseen	Q47PJ2	Q47PJ4	Q47PJ5	Q97Z84	Q47PJ2	Q47PJ4	Q47PJ5	SCF:0002489|AD	SCF:0002489|AC	SCF:0002489|AR
SCF:0002490	family_unseen	I3LRR4	A0A287BAW0	A0A4X1SN37	F1SJP6	I3LRR4	A0A287BAW0	A0A4X1SN37	SCF:0002490|AD	SCF:0002490|AC	SCF:0002490|AR
SCF:0002494	family_unseen	P60238	Q50755	P60239	Q97Z84	D9PY02	Q50755	P60239	SCF:0002494|AD	SCF:0002494|AC	SCF:0002494|AR
SCF:0002499	family_unseen	A0A5M5QTL0	A0A9X9IKM4	A0A2M9V7I0	Q97Z84	A0A5M5QTL0	A0A9X9IKM4	A0A2M9V7I0	SCF:0002499|AD	SCF:0002499|AC	SCF:0002499|AR
SCF:0002500	family_unseen	A0A9X9IKM4	A0A5M5QTL0	A0A5C6J4N7	Q97Z84	A0A9X9IKM4	A0A5M5QTL0	A0A5C6J4N7	SCF:0002500|AD	SCF:0002500|AC	SCF:0002500|AR
SCF:0002519	family_unseen	Q980K0	Q980Q9	Q7LXK4	Q97Z84	P46217	B8YB60	Q7LXK4	SCF:0002519|AD	SCF:0002519|AC	SCF:0002519|AR
SCF:0002525	family_unseen	B8YB61	B8YB58	B8YB60	Q97Z84	P39463	Q7LXK4	B8YB60	SCF:0002525|AD	SCF:0002525|AC	SCF:0002525|AR
SCF:0002526	family_unseen	Q07913	P40026	Q05541	P43132	Q07913	P40026	Q05541	SCF:0002526|AD	SCF:0002526|AC	SCF:0002526|AR
SCF:0002527	family_unseen	P38123	P43132	P39706	P40026	P38123	P43132	P39706	SCF:0002527|AD	SCF:0002527|AC	SCF:0002527|AR
SCF:0002528	family_unseen	P43132	P38123	P39706	P40993	P43132	P38123	P39706	SCF:0002528|AD	SCF:0002528|AC	SCF:0002528|AR
SCF:0002529	family_unseen	A0A5H1ZR95	D8V7I2	D7P897	K0J903	A0A5H1ZR95	D8V7I2	D7P897	SCF:0002529|AD	SCF:0002529|AC	SCF:0002529|AR
SCF:0002534	family_unseen	A0A0G4GX71	A0A0G4FL36	A0A0G4I0G6	A0A0G4HNB1	A0A0G4GX71	A0A0G4FL36	A0A0G4I0G6	SCF:0002534|AD	SCF:0002534|AC	SCF:0002534|AR
SCF:0002535	family_unseen	A0A0G4GX71	A0A0G4FL36	A0A0G4HFQ7	A0A0G4HNB1	A0A0G4GX71	A0A0G4FL36	A0A0G4HFQ7	SCF:0002535|AD	SCF:0002535|AC	SCF:0002535|AR
SCF:0002537	family_unseen	Q8N122	Q15382	Q7L523	P12074	Q8N122	Q15382	O74824	SCF:0002537|AD	SCF:0002537|AC	SCF:0002537|AR
SCF:0002538	family_unseen	D8V7I2	K0J903	D7NIZ2	Q97Z84	D8V7I2	K0J903	D7NIZ2	SCF:0002538|AD	SCF:0002538|AC	SCF:0002538|AR
SCF:0002564	family_unseen	I0YQ44	I0Z7A7	I0Z7A6	I0YQ45	Q84Y02	Q75VY8	Q75VY8	SCF:0002564|AD	SCF:0002564|AC	SCF:0002564|AR
SCF:0002565	family_unseen	I0YQ44	I0Z7A7	I0YQ46	I0YQ45	Q84Y02	Q75VY8	Q84Y02	SCF:0002565|AD	SCF:0002565|AC	SCF:0002565|AR
SCF:0002566	family_unseen	I0Z7A7	I0YQ44	I0YQ46	Q97Z84	Q75VY8	Q84Y02	Q84Y02	SCF:0002566|AD	SCF:0002566|AC	SCF:0002566|AR
SCF:0002567	family_unseen	I0Z7A7	I0YQ44	I0YQ45	Q97Z84	Q75VY8	Q84Y02	Q7DM26	SCF:0002567|AD	SCF:0002567|AC	SCF:0002567|AR
SCF:0002568	family_unseen	I0Z7A7	I0YQ44	I0Z7A6	Q97Z84	Q75VY8	Q84Y02	Q75VY8	SCF:0002568|AD	SCF:0002568|AC	SCF:0002568|AR
SCF:0002578	family_unseen	P10176	P12074	P15954	Q15382	P10176	P07471	P15954	SCF:0002578|AD	SCF:0002578|AC	SCF:0002578|AR
SCF:0002579	family_unseen	P13987	P07358	P07357	P43308	P13987	P07358	P07357	SCF:0002579|AD	SCF:0002579|AC	SCF:0002579|AR
SCF:0002580	family_unseen	P13987	P07358	P13671	P49770	P13987	P07358	P13671	SCF:0002580|AD	SCF:0002580|AC	SCF:0002580|AR
SCF:0002582	family_unseen	Q9UTB6	O14021	Q9P7M1	Q97Z84	Q9UTB6	O14021	Q9P7M1	SCF:0002582|AD	SCF:0002582|AC	SCF:0002582|AR
SCF:0002604	family_unseen	Q28851	P32876	P07926	Q01321	Q28851	Q4VT52	Q4VT52	SCF:0002604|AD	SCF:0002604|AC	SCF:0002604|AR
SCF:0002608	family_unseen	Q46896	P0A6Y1	P0A6X7	P0AE06	Q46896	P0A6Y1	P0A6X7	SCF:0002608|AD	SCF:0002608|AC	SCF:0002608|AR
SCF:0002609	family_unseen	Q46896	P0A6Y1	P45956	P0A855	Q46896	P0A6Y1	P45956	SCF:0002609|AD	SCF:0002609|AC	SCF:0002609|AR
SCF:0002610	family_unseen	Q56218	Q56229	Q56220	Q97Z84	Q56218	Q56229	Q56220	SCF:0002610|AD	SCF:0002610|AC	SCF:0002610|AR
SCF:0002619	family_unseen	Q389F5	Q57XL7	Q57ZX7	Q381A0	Q389F5	Q57XL7	Q57ZX7	SCF:0002619|AD	SCF:0002619|AC	SCF:0002619|AR
SCF:0002620	family_unseen	Q389F5	Q57XL7	Q57VS6	Q97Z84	Q389F5	Q57XL7	Q57VS6	SCF:0002620|AD	SCF:0002620|AC	SCF:0002620|AR
SCF:0002621	family_unseen	Q389F5	Q57XL7	Q389W4	Q97Z84	Q389F5	Q57XL7	Q389W4	SCF:0002621|AD	SCF:0002621|AC	SCF:0002621|AR
SCF:0002623	family_unseen	Q2FKZ1	Q2FRL9	Q2FRK1	Q2FRM0	Q2FKZ1	Q2FRL9	Q2FRK1	SCF:0002623|AD	SCF:0002623|AC	SCF:0002623|AR
SCF:0002642	family_unseen	A0A1G4KPQ9	F2QT90	F2QVA2	Q97Z84	A0A1G4KPQ9	F2QT90	F2QVA2	SCF:0002642|AD	SCF:0002642|AC	SCF:0002642|AR
SCF:0002648	family_unseen	G0RYR4	G0S7B2	G0SED0	G0S3J8	G0RYR4	G0S7B2	G0SED0	SCF:0002648|AD	SCF:0002648|AC	SCF:0002648|AR
SCF:0002652	family_unseen	Q9NRP0	P43308	Q8N6L1	P07358	Q9NRP0	P43308	Q8N6L1	SCF:0002652|AD	SCF:0002652|AC	SCF:0002652|AR
SCF:0002659	family_unseen	A0R201	A0R204	A0R1Z9	I7G3U5	P9WPU9	A0R204	P9WPV1	SCF:0002659|AD	SCF:0002659|AC	SCF:0002659|AR
SCF:0002679	family_unseen	P20042	P49770	P05198	P07358	P20042	P49770	P20459	SCF:0002679|AD	SCF:0002679|AC	SCF:0002679|AR
SCF:0002680	family_unseen	P49770	P20042	Q9NR50	P14867	P49770	P20042	Q9NR50	SCF:0002680|AD	SCF:0002680|AC	SCF:0002680|AR
SCF:0002681	family_unseen	Q585T1	Q57VS6	Q389W4	Q57ZX7	Q585T1	Q57VS6	Q389W4	SCF:0002681|AD	SCF:0002681|AC	SCF:0002681|AR
SCF:0002690	family_unseen	Q4VT52	A0A8D0MI69	A0A286ZYL7	A0A287BJQ2	Q4VT52	P13619	P05630	SCF:0002690|AD	SCF:0002690|AC	SCF:0002690|AR
SCF:0002691	family_unseen	P38786	P40993	P53218	P38123	P38786	P40993	P53218	SCF:0002691|AD	SCF:0002691|AC	SCF:0002691|AR
SCF:0002702	family_unseen	B8YB62	B8YB54	B8YB56	B8YB58	P46217	B8YB54	P39471	SCF:0002702|AD	SCF:0002702|AC	SCF:0002702|AR
SCF:0002708	family_unseen	D7NIZ2	K0J903	D8V7I1	Q97Z84	D7NIZ2	K0J903	D8V7I1	SCF:0002708|AD	SCF:0002708|AC	SCF:0002708|AR
SCF:0002709	family_unseen	P07471	Q01321	P62894	P07470	P07471	O00483	P62894	SCF:0002709|AD	SCF:0002709|AC	SCF:0002709|AR
SCF:0002710	family_unseen	P28791	P53847	P33891	P53833	P28791	P53847	P33891	SCF:0002710|AD	SCF:0002710|AC	SCF:0002710|AR
SCF:0002723	family_unseen	A0A5H1ZR73	D8V7I2	D7P897	K0J903	A0A5H1ZR73	D8V7I2	D7P897	SCF:0002723|AD	SCF:0002723|AC	SCF:0002723|AR
SCF:0002734	family_unseen	I0YQ44	I0YQ45	I0YQ46	I0Z7A7	Q84Y02	Q7DM26	Q84Y02	SCF:0002734|AD	SCF:0002734|AC	SCF:0002734|AR
SCF:0002735	family_unseen	I0YQ44	I0YQ45	I0Z7A6	I0Z7A7	Q84Y02	Q7DM26	Q75VY8	SCF:0002735|AD	SCF:0002735|AC	SCF:0002735|AR
SCF:0002736	family_unseen	I0YQ45	I0YQ44	I0YQ46	I0Z7A6	Q7DM26	Q84Y02	Q84Y02	SCF:0002736|AD	SCF:0002736|AC	SCF:0002736|AR
SCF:0002737	family_unseen	I0YQ45	I0YQ44	I0Z7A7	I0Z7A6	Q7DM26	Q84Y02	Q75VY8	SCF:0002737|AD	SCF:0002737|AC	SCF:0002737|AR
SCF:0002738	family_unseen	Q05AW3	Q7ZX96	A2RV69	Q7ZYJ8	Q05AW3	Q7ZX96	A2RV69	SCF:0002738|AD	SCF:0002738|AC	SCF:0002738|AR
SCF:0002739	family_unseen	Q7ZX96	Q05AW3	Q6GNX0	Q4FZW5	Q7ZX96	Q05AW3	Q7ZYJ8	SCF:0002739|AD	SCF:0002739|AC	SCF:0002739|AR
SCF:0002740	family_unseen	Q7ZX96	Q05AW3	Q7ZYJ8	Q4FZW5	Q7ZX96	Q05AW3	Q7ZYJ8	SCF:0002740|AD	SCF:0002740|AC	SCF:0002740|AR
SCF:0002744	family_unseen	Q7Z7J7	P14867	P18507	P20042	Q7Z7J7	P34903	P18507	SCF:0002744|AD	SCF:0002744|AC	SCF:0002744|AR
SCF:0002745	family_unseen	Q7Z7J7	P14867	P28472	Q99638	Q7Z7J7	P34903	P47870	SCF:0002745|AD	SCF:0002745|AC	SCF:0002745|AR
SCF:0002758	family_unseen	P35249	Q99638	P12004	P14867	P35249	Q99638	P12004	SCF:0002758|AD	SCF:0002758|AC	SCF:0002758|AR
SCF:0002759	family_unseen	Q99638	P35249	P35250	Q15382	Q99638	P35249	P35250	SCF:0002759|AD	SCF:0002759|AC	SCF:0002759|AR
SCF:0002772	family_unseen	A0A8D2A9I1	Q06AT4	Q06AT5	A0A287BJQ2	A0A8D2A9I1	Q06AT4	Q06AT5	SCF:0002772|AD	SCF:0002772|AC	SCF:0002772|AR
SCF:0002773	family_unseen	Q06AT4	A0A8D2A9I1	A0A287AEW0	A0A287BJQ2	Q06AT4	A0A8D2A9I1	A0A287AEW0	SCF:0002773|AD	SCF:0002773|AC	SCF:0002773|AR
SCF:0002774	family_unseen	Q06AT4	A0A8D2A9I1	Q06AT5	A0A287BAW0	Q06AT4	A0A8D2A9I1	Q06AT5	SCF:0002774|AD	SCF:0002774|AC	SCF:0002774|AR
SCF:0002779	family_unseen	P03929	Q28852	P07926	Q01321	P03929	Q28852	Q4VT52	SCF:0002779|AD	SCF:0002779|AC	SCF:0002779|AR
SCF:0002780	family_unseen	Q31L30	Q31QK2	Q31S42	Q97Z84	Q31L30	Q31QK2	Q31S42	SCF:0002780|AD	SCF:0002780|AC	SCF:0002780|AR
SCF:0002801	family_unseen	P9WGZ1	P9WGG7	P71814	P9WPU9	P9WGZ1	P9WGG7	P71814	SCF:0002801|AD	SCF:0002801|AC	SCF:0002801|AR
SCF:0002810	family_unseen	Q56227	Q56220	Q56229	Q97Z84	Q56227	Q56220	Q56229	SCF:0002810|AD	SCF:0002810|AC	SCF:0002810|AR
SCF:0002822	family_unseen	A9WEV6	A9WEV7	A9WEV4	Q97Z84	A9WEV6	A9WEV7	A9WEV4	SCF:0002822|AD	SCF:0002822|AC	SCF:0002822|AR
SCF:0002823	family_unseen	Q9BVC4	Q15382	Q7L523	P35249	Q9BVC4	Q15382	O74824	SCF:0002823|AD	SCF:0002823|AC	SCF:0002823|AR
SCF:0002824	family_unseen	P63000	Q9NYB9	P19878	Q9C005	P63000	Q9NYB9	P19878	SCF:0002824|AD	SCF:0002824|AC	SCF:0002824|AR
SCF:0002828	family_unseen	P41812	P53833	Q12530	P53847	P41812	P53833	Q12530	SCF:0002828|AD	SCF:0002828|AC	SCF:0002828|AR
SCF:0002855	family_unseen	A0A4X1TFI3	A0A287BAW0	A0A4X1SN37	A0A8D2A9I1	I3LRR4	A0A287BAW0	A0A4X1SN37	SCF:0002855|AD	SCF:0002855|AC	SCF:0002855|AR
SCF:0002858	family_unseen	P40993	Q12530	P53833	P53969	P40993	Q12530	P53833	SCF:0002858|AD	SCF:0002858|AC	SCF:0002858|AR
SCF:0002874	family_unseen	S8F0U0	S8ETI9	S8F5W4	Q97Z84	S8F0U0	S8ETI9	S8F5W4	SCF:0002874|AD	SCF:0002874|AC	SCF:0002874|AR
SCF:0002875	family_unseen	S8F0U0	S8ETI9	S8GCU6	Q97Z84	S8F0U0	S8ETI9	S8GCU6	SCF:0002875|AD	SCF:0002875|AC	SCF:0002875|AR
SCF:0002877	family_unseen	P61964	Q9C005	G2XKQ0	Q9NYB9	P61964	Q9C005	G2XKQ0	SCF:0002877|AD	SCF:0002877|AC	SCF:0002877|AR
SCF:0002880	family_unseen	A0A5C2GVU3	A0A5C2GTV1	A0A5C2G4I7	P14854	A0A5C2G4I7	A0A5C2G4I7	A0A5C2G4I7	SCF:0002880|AD	SCF:0002880|AC	SCF:0002880|AR
SCF:0002884	family_unseen	P10176	P14854	P24311	A0A5C2GTV1	P10176	P14854	P24311	SCF:0002884|AD	SCF:0002884|AC	SCF:0002884|AR
SCF:0002885	family_unseen	P80967	P53969	P23644	Q12530	P80967	P53969	P23644	SCF:0002885|AD	SCF:0002885|AC	SCF:0002885|AR
SCF:0002894	family_unseen	P25515	P32341	P53262	P32501	P25515	P32341	P53262	SCF:0002894|AD	SCF:0002894|AC	SCF:0002894|AR
SCF:0002895	family_unseen	P25515	P32341	P32610	P20459	P25515	P32341	P32610	SCF:0002895|AD	SCF:0002895|AC	SCF:0002895|AR
SCF:0002896	family_unseen	P32341	P25515	P32842	P20459	P32341	P25515	P25515	SCF:0002896|AD	SCF:0002896|AC	SCF:0002896|AR
SCF:0002903	family_unseen	O66841	O67337	O66842	Q97Z84	O66841	O67337	O66842	SCF:0002903|AD	SCF:0002903|AC	SCF:0002903|AR
SCF:0002920	family_unseen	P40938	Q99638	P12004	Q969L4	P40938	Q99638	P12004	SCF:0002920|AD	SCF:0002920|AC	SCF:0002920|AR
SCF:0002921	family_unseen	Q99638	P40938	P35250	P35249	Q99638	P40938	P35250	SCF:0002921|AD	SCF:0002921|AC	SCF:0002921|AR
SCF:0002930	family_unseen	B8YB55	B8YB60	B8YB58	Q97Z84	Q980R1	B8YB60	Q7LXK4	SCF:0002930|AD	SCF:0002930|AC	SCF:0002930|AR
SCF:0002933	family_unseen	A0A0G4GX86	A0A0G4I0G6	A0A0G4HNB1	A0A0G4FL36	A0A0G4GX86	A0A0G4I0G6	A0A0G4HNB1	SCF:0002933|AD	SCF:0002933|AC	SCF:0002933|AR
SCF:0002934	family_unseen	A0A0G4GX86	A0A0G4I0G6	A0A0G4HMN0	A0A0G4FL36	A0A0G4GX86	A0A0G4I0G6	A0A0G4HMN0	SCF:0002934|AD	SCF:0002934|AC	SCF:0002934|AR
SCF:0002935	family_unseen	A0A0G4GX86	A0A0G4I0G6	A0A0G4H942	A0A0G4FL36	A0A0G4GX86	A0A0G4I0G6	A0A0G4H942	SCF:0002935|AD	SCF:0002935|AC	SCF:0002935|AR
SCF:0002939	family_unseen	D0VX28	Q5ZLR5	D0VX26	Q97Z84	D0VX28	Q5ZLR5	D0VX26	SCF:0002939|AD	SCF:0002939|AC	SCF:0002939|AR
SCF:0002950	family_unseen	P06627	P0A6Y1	P0A6X7	P0ABA4	P06627	P0A6Y1	P0A6X7	SCF:0002950|AD	SCF:0002950|AC	SCF:0002950|AR
SCF:0002951	family_unseen	P11521	Q4JAY4	Q4JAJ6	Q4JB12	B8YB60	Q4JAY4	Q4JAJ6	SCF:0002951|AD	SCF:0002951|AC	SCF:0002951|AR
SCF:0002953	family_unseen	Q4FZW5	Q7ZYJ8	Q05AW3	Q7ZX96	Q6GNF1	Q7ZYJ8	Q05AW3	SCF:0002953|AD	SCF:0002953|AC	SCF:0002953|AR
SCF:0002954	family_unseen	Q7ZYJ8	Q4FZW5	Q6GNF1	Q97Z84	Q7ZYJ8	Q6GNF1	Q6GNF1	SCF:0002954|AD	SCF:0002954|AC	SCF:0002954|AR
SCF:0002962	family_unseen	Q9FQ96	A8IKI9	A8J5P7	Q9AU02	Q9FQ96	A8IKI9	A8J5P7	SCF:0002962|AD	SCF:0002962|AC	SCF:0002962|AR
SCF:0002973	family_unseen	D0VX29	F1NC51	D0VX27	Q97Z84	D0VX29	Q2EN79	Q2EN79	SCF:0002973|AD	SCF:0002973|AC	SCF:0002973|AR
SCF:0002974	family_unseen	F1NC51	D0VX29	D0VX31	Q97Z84	Q2EN79	D0VX29	A0A8D0PK14	SCF:0002974|AD	SCF:0002974|AC	SCF:0002974|AR
SCF:0002975	family_unseen	B8YB60	B8YB56	B8YB54	B8YB58	B8YB60	P39471	B8YB54	SCF:0002975|AD	SCF:0002975|AC	SCF:0002975|AR
SCF:0002990	family_unseen	Q9P2I0	Q969L4	P62308	Q99638	Q9P2I0	Q969L4	P62308	SCF:0002990|AD	SCF:0002990|AC	SCF:0002990|AR
SCF:0002993	family_unseen	A0A0G4HFQ7	A0A0G4FL36	A0A0G4I0G6	A0A0G4HMN0	A0A0G4HFQ7	A0A0G4FL36	A0A0G4I0G6	SCF:0002993|AD	SCF:0002993|AC	SCF:0002993|AR
SCF:0002994	family_unseen	A0A0G4HFQ7	A0A0G4FL36	A0A0G4GX71	A0A0G4HNB1	A0A0G4HFQ7	A0A0G4FL36	A0A0G4GX71	SCF:0002994|AD	SCF:0002994|AC	SCF:0002994|AR
SCF:0003002	family_unseen	A0A1S3V319	A0A1S3TUX2	A0A1S3TQD2	A0A1S3UMA0	A0A1S3V319	A0A1S3TUX2	A0A1S3TQD2	SCF:0003002|AD	SCF:0003002|AC	SCF:0003002|AR
SCF:0003004	family_unseen	P03929	P13621	P13619	Q01321	P03929	P13621	P13619	SCF:0003004|AD	SCF:0003004|AC	SCF:0003004|AR
