ac_id	A_uniprot	C_uniprot	taxon	pdb_id	complex_size	complex_size_bin	n_pdb	n_noncontact_assemblies	coordinate_qc	coverage_A	coverage_C	min_distance	direct_positive_conflict	structure_grade	core_flag	gt24_flag	replicated_flag	has_triplet	mmseqs_family_A	mmseqs_family_C	negative_label_semantics
AC:004901	A0A0M3V8U3	A0A0M4TUJ2	45610	8rdv	51	gt24	3	3	coordinate_verified_open_wedge	0.9810	0.9741	56.821	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004902	Q9CQI9	Q9D7W5	10090	8t1i	27	gt24	3	3	coordinate_verified_open_wedge	0.7416	0.6157	42.000	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004903	E1UWB4	E1UWD3	4922	9ihq	42	gt24	4	4	coordinate_verified_open_wedge	0.6528	1.0556	44.609	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004904	P0A7Q1	P43672	83333	9nlj	51	gt24	1	1	coordinate_verified_open_wedge	0.9846	0.8457	13.960	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	0	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004905	P17291	Q5SLQ0	300852	5vpp	48	gt24	403	631	coordinate_verified_open_wedge	0.9936	0.7955	8.112	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0	P17291	P62659	assembly_context_direct_noncontact_not_universal_nonbinder
AC:004906	G0S0Z3	G0S616	759272	8pv5	50	gt24	17	17	coordinate_verified_open_wedge	0.8063	0.9074	24.701	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004907	A0A1S3X0I4	A0A1S4BHF2	4097	8azw	43	gt24	2	2	coordinate_verified_open_wedge	0.7617	0.8659	40.880	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004908	P35269	Q9Y3C7	9606	7nvr	56	gt24	6	6	coordinate_verified_open_wedge	0.3308	0.6947	41.562	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004909	O14561	Q9BYD2	9606	7a5h	56	gt24	28	28	coordinate_verified_open_wedge	0.5064	0.4307	20.079	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004910	O95299	P03886	9606	5xtd	45	gt24	2	2	coordinate_verified_open_wedge	0.9014	1.0000	15.656	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004911	E1UWC9	E1UWD5	4922	9ihq	42	gt24	4	4	coordinate_verified_open_wedge	0.9783	0.7377	37.526	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004912	A0A8D1FAG1	O79875	9823	8zsl	45	gt24	4	4	coordinate_verified_open_wedge	0.9886	1.0000	16.623	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004913	Q6CD73	Q6CG53	284591	6y79	42	gt24	7	7	coordinate_verified_open_wedge	0.9195	0.9855	23.241	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004914	Q9HVY3	Q9I5V8	208964	8cd1	49	gt24	2	2	coordinate_verified_open_wedge	0.9769	0.8732	40.836	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004915	P0ADY7	P0AFG0	83333	6vyt	55	gt24	55	55	coordinate_verified_open_wedge	1.0000	0.3536	32.848	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0	P0ADY7	P0AFG0	assembly_context_direct_noncontact_not_universal_nonbinder
AC:004916	F1SV23	O79881	9823	7w4q	45	gt24	45	45	coordinate_verified_open_wedge	0.9906	1.0000	19.598	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004917	Q02376	Q02377	9913	7qsd	45	gt24	50	50	coordinate_verified_open_wedge	0.6316	1.0000	55.864	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004918	H9CTG6	Q68RJ5	3055	8ruy	30	gt24	1	1	coordinate_verified_open_wedge	0.3664	1.1201	122.849	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	0	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004919	C4LS99	C4LT96	294381	9v1i	41	gt24	6	6	coordinate_verified_open_wedge	0.9388	0.9627	42.994	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004920	P0DJ23	Q23F79	312017	4v8p	43	gt24	1	2	coordinate_verified_open_wedge	0.8780	0.9333	48.247	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	0	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004921	P82650	Q8NC60	9606	9h54	30	gt24	1	1	coordinate_verified_open_wedge	0.8194	0.5946	48.214	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	0	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004922	O43709	P62266	9606	7wtv	34	gt24	5	5	coordinate_verified_open_wedge	0.8363	1.0559	36.500	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0		P62266	assembly_context_direct_noncontact_not_universal_nonbinder
AC:004923	O82850	Q9HUN0	208964	8cd1	49	gt24	2	2	coordinate_verified_open_wedge	0.9512	0.9342	12.009	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004924	E9BIP6	E9BP34	5661	3jcs	40	gt24	2	2	coordinate_verified_open_wedge	0.9764	1.1642	21.553	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004925	P82918	P82926	9913	3jd5	32	gt24	1	1	coordinate_verified_open_wedge	0.7248	0.9245	29.629	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	0	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004926	O51206	P94267	224326	8fn2	32	gt24	2	2	coordinate_verified_open_wedge	0.8957	1.0146	21.060	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004927	Q1K7L7	Q1K8Y7	367110	6yws	44	gt24	3	3	coordinate_verified_open_wedge	0.8219	1.1118	29.958	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004928	A0A0D3BFU2	A0A0D3CN01	109376	9evt	36	gt24	2	2	coordinate_verified_open_wedge	0.6423	0.9623	21.589	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004929	P42029	Q02367	9913	8q0q	45	gt24	50	50	coordinate_verified_open_wedge	0.9942	0.9844	43.533	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004930	Q7MTM9	Q7MX95	242619	9i5x	45	gt24	3	3	coordinate_verified_open_wedge	1.0614	1.1714	22.117	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004931	Q8Y444	Q927L7	169963	7nhn	47	gt24	1	1	coordinate_verified_open_wedge	0.7978	1.0000	25.043	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	0	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004932	P40016	P43593	559292	7qo5	49	gt24	2	2	coordinate_verified_open_wedge	0.4665	0.7455	31.682	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004933	Q9BYD2	Q9H9J2	9606	7a5j	59	gt24	80	80	coordinate_verified_open_wedge	0.9363	0.8283	9.867	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004934	O75643	Q9NW82	9606	8i0w	53	gt24	2	2	coordinate_verified_open_wedge	0.8933	0.6009	71.825	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004935	A0A1B2U200	A0A1M6R2K9	986	9oz9	51	gt24	5	5	coordinate_verified_open_wedge	0.9000	0.9070	16.629	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004936	G0RZ99	G0SF32	759272	5oql	53	gt24	7	7	coordinate_verified_open_wedge	0.7688	0.7037	25.226	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004937	P33308	P34087	559292	7uif	33	gt24	6	6	coordinate_verified_open_wedge	0.5570	1.0000	44.851	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0	P33308		assembly_context_direct_noncontact_not_universal_nonbinder
AC:004938	Q7S5W0	Q7S910	367110	6ywv	42	gt24	3	3	coordinate_verified_open_wedge	0.9223	0.6806	24.959	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004939	G0S832	G0S9B5	759272	8i9v	53	gt24	9	9	coordinate_verified_open_wedge	0.7046	0.6056	21.128	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004940	P16370	Q06213	559292	7uif	33	gt24	5	5	coordinate_verified_open_wedge	0.8522	0.9299	154.288	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0	P37382		assembly_context_direct_noncontact_not_universal_nonbinder
AC:004941	A0QSD6	A0QTK6	246196	6dzi	53	gt24	1	1	coordinate_verified_open_wedge	0.5490	1.1957	17.213	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	0	0		A0QTK6	assembly_context_direct_noncontact_not_universal_nonbinder
AC:004942	A0A286ZTW8	I3LGM5	9823	6gb2	59	gt24	11	11	coordinate_verified_open_wedge	0.9531	0.8497	28.447	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004943	A0A037Y8L6	C3SR72	562	8vv4	49	gt24	7	7	coordinate_verified_open_wedge	0.9861	1.1339	35.142	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004944	P48305	Q02371	9913	7r43	45	gt24	49	49	coordinate_verified_open_wedge	0.8837	0.9881	77.016	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004945	A0A0U4VSH7	A0A0U5AM58	1642	8uua	28	gt24	7	7	coordinate_verified_open_wedge	0.9952	0.9730	34.931	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004946	O43513	Q96HR3	9606	7enj	26	gt24	7	7	coordinate_verified_open_wedge	0.6910	0.6854	62.514	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004947	P23321	Q9S7W1	3702	9lk5	46	gt24	1	1	coordinate_verified_open_wedge	0.5964	0.7971	27.117	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	0	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004948	Q4FQ64	Q4FUD0	259536	9hc4	50	gt24	1	1	coordinate_verified_open_wedge	0.9831	1.0000	34.976	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	0	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004949	A0A8N7XJG2	A0A9J4RF63	9940	7zeb	45	gt24	5	5	coordinate_verified_open_wedge	0.9012	1.0000	75.444	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004950	Q8U0F0	Q8U1Y5	186497	9fny	60	gt24	9	9	coordinate_verified_open_wedge	0.7673	0.9764	31.183	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0		Q9UZL4	assembly_context_direct_noncontact_not_universal_nonbinder
AC:004951	A0AA36N3P6	A0AA36NGX7	2562239	8jjr	26	gt24	1	1	coordinate_verified_open_wedge	0.6057	0.3529	38.072	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	0	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004952	Q8LCQ4	Q9CAC5	3702	7wg5	58	gt24	1	1	coordinate_verified_open_wedge	0.7852	0.8220	62.624	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	0	0	F2D0D5		assembly_context_direct_noncontact_not_universal_nonbinder
AC:004953	P18933	Q9VWI0	7227	8esz	43	gt24	4	4	coordinate_verified_open_wedge	1.0000	0.8251	23.806	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004954	P0CJ48	P56778	3702	9lk4	46	gt24	2	2	coordinate_verified_open_wedge	0.8202	0.9493	9.611	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004955	A0A287AAR5	O79881	9823	7w31	45	gt24	43	43	coordinate_verified_open_wedge	0.5385	1.0000	22.622	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0	A0A287AAR5		assembly_context_direct_noncontact_not_universal_nonbinder
AC:004956	A0QSP8	A0QVB8	246196	8v9l	54	gt24	14	14	coordinate_verified_open_wedge	0.8299	0.8231	36.887	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0		A0QVB8	assembly_context_direct_noncontact_not_universal_nonbinder
AC:004957	C7DZL4	Q9W380	7227	8esz	43	gt24	2	2	coordinate_verified_open_wedge	1.0000	0.8571	41.509	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004958	A2E1I9	A2E7Z2	412133	8p0t	28	gt24	2	2	coordinate_verified_open_wedge	0.9528	0.9444	30.852	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004959	Q02892	Q08746	559292	7uoo	56	gt24	12	12	coordinate_verified_open_wedge	0.9923	0.9557	23.920	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004960	A2E6R2	A2EXW7	412133	5xy3	40	gt24	1	1	coordinate_verified_open_wedge	0.9839	0.8022	15.101	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	0	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004961	A0ACD6B9M4	A0ACD6B9N5	91464	8eqm	32	gt24	1	1	coordinate_verified_open_wedge	0.8222	0.6642	40.222	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	0	0	P19054		assembly_context_direct_noncontact_not_universal_nonbinder
AC:004962	A0A125YRD5	S8G6C8	508771	9fia	46	gt24	2	2	coordinate_verified_open_wedge	0.6933	0.5782	15.608	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004963	A4HZI9	A4I384	5671	6qm7	28	gt24	2	2	coordinate_verified_open_wedge	0.9385	0.9951	20.878	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004964	P62654	P62664	262724	5j4d	50	gt24	20	38	coordinate_verified_open_wedge	0.9380	0.7225	15.250	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004965	C4LTA2	C4LYF9	294381	9v1i	41	gt24	2	2	coordinate_verified_open_wedge	0.9804	0.9951	51.924	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004966	D0CCR8	D0CD08	575584	6yhs	27	gt24	2	2	coordinate_verified_open_wedge	1.1803	1.1143	8.549	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004967	Q4FUD9	Q4FUE7	259536	9hc4	50	gt24	1	1	coordinate_verified_open_wedge	0.9123	0.8681	17.647	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	0	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004968	P03901	Q16718	9606	5xtd	45	gt24	3	3	coordinate_verified_open_wedge	0.9898	0.8190	44.897	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004969	Q7SA60	U9W8F2	367110	6yws	44	gt24	3	3	coordinate_verified_open_wedge	0.5833	0.8909	15.264	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004970	Q3TBW2	Q9CPR5	10090	9hch	56	gt24	7	7	coordinate_verified_open_wedge	0.6756	0.5186	24.561	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004971	O53083	P60426	169963	7nhn	47	gt24	4	4	coordinate_verified_open_wedge	0.8860	0.7437	22.121	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004972	Q7PL91	Q9W125	7227	8b9z	43	gt24	3	3	coordinate_verified_open_wedge	0.7021	0.9543	66.303	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004973	P61885	Q8U002	186497	9fny	60	gt24	9	9	coordinate_verified_open_wedge	1.0000	0.8712	20.572	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004974	O15371	P62753	9606	8pj5	48	gt24	17	17	coordinate_verified_open_wedge	0.7682	0.6024	10.110	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:004975	Q9CQH3	Q9DC69	10090	8ca5	43	gt24	26	26	coordinate_verified_open_wedge	0.7302	0.8488	28.362	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-C-provisional	0	1	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
