triplet_id	assembly_size_stratum	ac_id	anchor	negative_partner_c	positive_partner_d	positive_source	positive_example_evidence	positive_min_heavy_a	positive_binding_assemblies	positive_distinct_pdb_count	positive_interface_status	anchor_tax_id	c_tax_id	d_tax_id	all_role_shared_tax	sequence_identity	sequence_coverage_c	sequence_coverage_d	sequence_aligned_residues	sequence_similarity_bin	domain_similarity_status	structure_similarity_status	positive_rank_for_ac_orientation	ac_structure_file	ac_chain_anchor	ac_chain_negative	ac_min_heavy_a	ac_min_cb_or_ca_a	ac_mutual_nearest	ac_structure_grade_provisional	negative_label_semantics	counterfactual_grade_provisional	training_pool_status	leakage_control_status
SCF:0006415	gt24	AC:005053	C3SSQ7	C3SFP7	C3TRH7	PDB_exact_pair_aggregate	11el-assembly1.cif.gz:O-T	3.213	3	22	repeated_exact_PDB_contact_interface_size_pending	562	562	562	1	0.3125	0.6400	0.5517	48	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	2	7pjw-assembly1.cif.gz	VA	YA	18.569	22.248	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0006416	gt24	AC:005053	C3SSQ7	C3SFP7	A7ZHB2	PDB_exact_pair_aggregate	11dg-assembly1.cif.gz:O-T	3.200	1	1	single_exact_PDB_contact_interface_size_pending	562	562	331111	0	0.3125	0.6400	0.5517	48	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	3	7pjw-assembly1.cif.gz	VA	YA	18.569	22.248	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0006417	gt24	AC:005054	Q9V4E0	Q9VJZ4	Q7JZK1	PDB_exact_pair_aggregate	8esw-assembly1.cif.gz:FA-OA	3.004	2	4	repeated_exact_PDB_contact_interface_size_pending	7227	7227	7227	1	0.3067	0.5208	0.6048	75	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	8b9z-assembly1.cif.gz	D	LA	13.917	18.893	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0006418	gt24	AC:005054	Q9V4E0	Q9VJZ4	Q9VTB4	PDB_exact_pair_aggregate	8esz-assembly1.cif.gz:EA-NA	2.453	4	4	repeated_exact_PDB_contact_interface_size_pending	7227	7227	7227	1	0.2759	0.7016	0.6042	87	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	3	8b9z-assembly1.cif.gz	D	LA	13.917	18.893	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0006419	gt24	AC:005055	G0SD68	G0S507	G0SGY1	PDB_exact_pair_aggregate	9i78-assembly1.cif.gz:HA-U	4.395	5	18	repeated_exact_PDB_contact_interface_size_pending	759272	759272	759272	1	0.3191	0.6026	0.5027	94	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	8pv6-assembly1.cif.gz	AB	UA	37.495	41.752	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0006420	gt24	AC:005056	Q70DX8	Q84U22	A8IP00	PDB_exact_pair_aggregate	28lu-assembly1.cif.gz:A-R	2.795	1	3	repeated_exact_PDB_contact_interface_size_pending	3055	3055	3055	1	0.2910	0.5514	0.7486	134	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	28lu-assembly1.cif.gz	A	D	15.489	21.352	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0006421	gt24	AC:005059	A0A3B5Y651	Q5I7L1	A0A3B6DM38	PDB_exact_pair_aggregate	8jiv-assembly1.cif.gz:I-RA	3.020	1	2	repeated_exact_PDB_contact_interface_size_pending	4565	4565	4565	1	0.3125	0.6214	0.5246	128	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	8jiv-assembly1.cif.gz	RA	Q	43.467	46.147	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0006422	gt24	AC:005059	Q5I7L1	A0A3B5Y651	Q5I7L4	PDB_exact_pair_aggregate	4v7e-assembly1.cif.gz:CC-WB	3.884	1	1	single_exact_PDB_contact_interface_size_pending	4565	4565	4565	1	0.3033	0.6193	0.5571	122	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	8jiv-assembly1.cif.gz	Q	RA	43.467	46.147	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0006423	gt24	AC:005059	Q5I7L1	A0A3B5Y651	A0A3B6QGW3	same_assembly_bridge	8jiv-assembly1.cif.gz:Q-H	7.474	1	4	same_assembly_bridge_small_interface	4565	4565	4565	1	0.3033	0.6193	0.5259	122	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	2	8jiv-assembly1.cif.gz	Q	RA	43.467	46.147	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0006424	gt24	AC:005060	Q9USV3	P78794	O59733	PDB_exact_pair_aggregate	9esh-assembly1.cif.gz:DA-Y	2.415	2	2	repeated_exact_PDB_contact_interface_size_pending	284812	284812	284812	1	0.3459	0.6000	0.6943	159	medium	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	9esi-assembly1.cif.gz	DA	Q	37.487	42.275	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0006425	gt24	AC:005060	Q9USV3	P78794	O94620	PDB_exact_pair_aggregate	3jb9-assembly1.cif.gz:DA-L	3.104	1	1	single_exact_PDB_contact_interface_size_pending	284812	284812	284812	1	0.2732	0.5382	0.6906	183	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	2	9esi-assembly1.cif.gz	DA	Q	37.487	42.275	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0006426	gt24	AC:005061	C0H4A6	O97250	O97313	PDB_exact_pair_aggregate	9buq-assembly1.cif.gz:SB-YA	2.718	4	7	repeated_exact_PDB_contact_interface_size_pending	36329	36329	36329	1	0.3459	0.7198	0.7061	185	medium	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	3j79-assembly1.cif.gz	P	FA	44.351	51.258	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0006427	gt24	AC:005061	C0H4A6	O97250	Q8IAX6	PDB_exact_pair_aggregate	9j9i-assembly1.cif.gz:IA-UA	2.629	13	13	repeated_exact_PDB_contact_interface_size_pending	36329	36329	36329	1	0.3582	0.5214	0.6233	134	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	3	3j79-assembly1.cif.gz	P	FA	44.351	51.258	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0006428	gt24	AC:005061	O97250	C0H4A6	Q8IDS6	PDB_exact_pair_aggregate	3jbp-assembly1.cif.gz:PB-UB	2.590	11	11	repeated_exact_PDB_contact_interface_size_pending	36329	36329	36329	1	0.2952	0.5122	0.5707	105	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	3j79-assembly1.cif.gz	FA	P	44.351	51.258	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0006429	gt24	AC:005061	O97250	C0H4A6	Q8ILK3	PDB_exact_pair_aggregate	8tpu-assembly1.cif.gz:PB-WB	2.236	11	11	repeated_exact_PDB_contact_interface_size_pending	36329	36329	36329	1	0.2381	0.5122	0.6522	105	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	3	3j79-assembly1.cif.gz	FA	P	44.351	51.258	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0006430	gt24	AC:005062	A2T2X4	A8JFR3	H9CTG6	PDB_exact_pair_aggregate	8ruy-assembly1.cif.gz:C-S	2.344	1	1	single_exact_PDB_contact_interface_size_pending	3055	3055	3055	1	0.2517	0.7042	0.6957	862	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	8ruy-assembly1.cif.gz	S	D	17.144	20.426	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0006431	gt24	AC:005063	E1UWD4	E1UWB1	E1UWB4	PDB_exact_pair_aggregate	9ihq-assembly1.cif.gz:AA-Y	2.242	2	3	repeated_exact_PDB_contact_interface_size_pending	4922	4922	4922	1	0.3022	0.6298	0.8426	182	medium	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	9ihp-assembly1.cif.gz	BA	C	29.750	35.934	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0006432	gt24	AC:005063	E1UWD4	E1UWB1	E1UWE4	PDB_exact_pair_aggregate	9ihr-assembly1.cif.gz:CA-IA	2.419	3	3	repeated_exact_PDB_contact_interface_size_pending	4922	4922	4922	1	0.2530	0.5744	0.9121	166	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	2	9ihp-assembly1.cif.gz	BA	C	29.750	35.934	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0006433	gt24	AC:005064	Q9BQC6	Q9P0P8	Q7Z2W9	PDB_exact_pair_aggregate	7of7-assembly1.cif.gz:S-WA	2.667	6	77	repeated_exact_PDB_contact_interface_size_pending	9606	9606	9606	1	0.4110	0.7122	0.6083	146	medium	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	7a5h-assembly1.cif.gz	SA	G	18.246	21.917	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0006434	gt24	AC:005064	Q9BQC6	Q9P0P8	Q9H3J6	PDB_exact_pair_aggregate	7a5h-assembly1.cif.gz:C-SA	3.314	1	1	single_exact_PDB_contact_interface_size_pending	9606	9606	9606	1	0.3388	0.5042	0.7289	121	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	2	7a5h-assembly1.cif.gz	SA	G	18.246	21.917	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0006435	gt24	AC:005064	Q9BQC6	Q9P0P8	Q5T653	PDB_exact_pair_aggregate	8rri-assembly1.cif.gz:D-UA	2.828	2	75	repeated_exact_PDB_contact_interface_size_pending	9606	9606	9606	1	0.3247	0.6417	0.5049	154	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	3	7a5h-assembly1.cif.gz	SA	G	18.246	21.917	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0006436	gt24	AC:005066	A0A9J4RF63	O78757	O78753	PDB_exact_pair_aggregate	7zeb-assembly1.cif.gz:A-FA	2.412	3	5	repeated_exact_PDB_contact_interface_size_pending	9940	9940	9940	1	0.2929	0.5657	0.8609	99	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	7zeb-assembly1.cif.gz	FA	D	52.945	58.574	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0006437	gt24	AC:005066	O78757	A0A9J4RF63	A0A8V6WEB9	PDB_exact_pair_aggregate	7zdm-assembly1.cif.gz:C-J	2.434	1	3	repeated_exact_PDB_contact_interface_size_pending	9940	9940	9940	1	1.0000	1.0000	0.9464	688	high	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	7zeb-assembly1.cif.gz	D	FA	52.945	58.574	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0006438	gt24	AC:005069	A0R3I9	A0QSG4	A0QSD6	PDB_exact_pair_aggregate	9b24-assembly1.cif.gz:KA-TA	2.302	19	31	repeated_exact_PDB_contact_interface_size_pending	246196	246196	246196	1	0.3178	0.6993	0.5978	107	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	8vr4-assembly1.cif.gz	BA	G	13.851	14.489	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0006439	gt24	AC:005069	A0R3I9	A0QSG4	A0R3D2	PDB_exact_pair_aggregate	8vpk-assembly1.cif.gz:DA-W	2.545	3	31	repeated_exact_PDB_contact_interface_size_pending	246196	246196	246196	1	0.2993	0.7654	0.6372	137	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	2	8vr4-assembly1.cif.gz	BA	G	13.851	14.489	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0006440	gt24	AC:005069	A0R3I9	A0QSG4	A0QSL9	PDB_exact_pair_aggregate	8v9j-assembly1.cif.gz:BB-NA	2.354	16	31	repeated_exact_PDB_contact_interface_size_pending	246196	246196	246196	1	0.2366	0.6583	0.7318	131	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	3	8vr4-assembly1.cif.gz	BA	G	13.851	14.489	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0006441	gt24	AC:005072	P05737	P53877	P53136	PDB_exact_pair_aggregate	8v84-assembly1.cif.gz:F-I	3.288	1	4	repeated_exact_PDB_contact_interface_size_pending	559292	559292	559292	1	0.3312	0.5604	0.6717	311	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	6ylh-assembly1.cif.gz	F	FB	32.275	35.005	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0006442	gt24	AC:005072	P05737	P53877	P53313	same_assembly_bridge	6ylh-assembly1.cif.gz:F-YA	2.951	2	3	same_assembly_bridge_interface_pass	559292	559292	559292	1	0.2931	0.8667	0.6271	481	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	2	6ylh-assembly1.cif.gz	F	FB	32.275	35.005	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0006443	gt24	AC:005072	P05737	P53877	Q04660	PDB_exact_pair_aggregate	8v83-assembly1.cif.gz:F-LA	2.681	2	16	repeated_exact_PDB_contact_interface_size_pending	559292	559292	559292	1	0.2545	0.8000	0.5502	444	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	3	6ylh-assembly1.cif.gz	F	FB	32.275	35.005	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0006444	gt24	AC:005073	G1TK17	G1TPV3	G1T168	PDB_exact_pair_aggregate	7jqc-assembly1.cif.gz:CA-L	2.378	2	24	repeated_exact_PDB_contact_interface_size_pending	9986	9986	9986	1	1.0000	1.0000	1.0000	165	high	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	9cpa-assembly1.cif.gz	G	M	16.000	20.899	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0006445	gt24	AC:005073	G1TK17	G1TPV3	G1TS40	PDB_exact_pair_aggregate	4kzx-assembly1.cif.gz:E-Y	2.648	3	7	repeated_exact_PDB_contact_interface_size_pending	9986	9986	9986	1	0.3152	0.6917	0.5576	92	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	2	9cpa-assembly1.cif.gz	G	M	16.000	20.899	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0006446	gt24	AC:005073	G1TPV3	G1TK17	G1SKF7	PDB_exact_pair_aggregate	9ndp-assembly1.cif.gz:E-LB	2.283	1	49	repeated_exact_PDB_contact_interface_size_pending	9986	9986	9986	1	0.3605	0.6540	0.5911	172	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	1	9cpa-assembly1.cif.gz	M	G	16.000	20.899	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0006447	gt24	AC:005073	G1TPV3	G1TK17	B7NZS8	PDB_exact_pair_aggregate	7syv-assembly1.cif.gz:K-L	2.459	3	78	repeated_exact_PDB_contact_interface_size_pending	9986	9986	9986	1	0.3358	0.5095	0.6907	134	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	2	9cpa-assembly1.cif.gz	M	G	16.000	20.899	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
SCF:0006448	gt24	AC:005073	G1TPV3	G1TK17	G1TUB8	PDB_exact_pair_aggregate	6r6g-assembly1.cif.gz:J-VA	3.029	1	55	repeated_exact_PDB_contact_interface_size_pending	9986	9986	9986	1	0.3094	0.5285	0.7809	139	remote_sequence	pending_Pfam_or_domain_architecture_mapping	pending_Foldseek_or_TM_align	3	9cpa-assembly1.cif.gz	M	G	16.000	20.899	0	Structure-C-provisional	assembly_context_direct_noncontact_not_universal_nonbinder	CF-C-provisional	pilot_candidate_pending_external_conflict_and_structure_similarity	pending_homology_structure_publication_cluster_split
