ac_id	protein_a	protein_c	qid_a	qid_c	family_a	family_c	pdb_id	assembly_id	tax_id	score	len_a	len_c	pair_tokens	truncated	train_pair	n_train_proteins	core_flag	assembly_size_stratum	num_protein_chains	min_heavy	min_cb	n_pdb	kmer_jaccard	human	bridge_contact_strength	train_identity_a	train_identity_c	train_familiarity	familiarity_bin	proximity_bin	association_class	association_plus
AC:002683	Q9HAW0	Q9Y2Y1	Q412db9b9a18cc2dd80a434ee6ba2f43dba8793a9	Q4f26a136ff5b7d967f4c7551082782b0e61be81e	Q9HAW0	Q9Y2Y1	8iuh	1	9606	9.5e-05	419	108	530	0	0	2	1	11_24	23	18.833	23.176	18	0.012145749	1	93	100.0	100.0	100.0	80-100	15-40 A	no_recorded_association	0
AC:002684	Q38B96	Q57ZP0	Qa68b520aa68a89a51b0a9fac3057be7b359f0a18	Qfb6963d434b5bd30ebf0f586f455f8c421812833	Q38B96	Q57ZP0	6f5d	1	185431	0.996705	75	188	266	0	0	0	1	11_24	12	33.092	37.014	1	0.0	0	2	31.4	0.0	0.0	0-20	15-40 A	no_recorded_association	0
AC:002685	A0A5H1ZR73	D7P6B9	Q18420639e5ff1d2b626ecb960407139a1b3f21e4	Q3601447500d70a16a841ba27e3018ffc0008bddd	A0A5H1ZR73	D7P6B9	6rdf	1	37502	0.108968	97	383	483	0	0	0	1	11_24	13	123.856	130.313	3	0.024096386	0	2	0.0	0.0	0.0	0-20	>=40 A	no_recorded_association	0
AC:002686	P04439	P09693	Q44dbddc0488407687541fbdde011082a21b3c35b	Qdfd142b2f598824c77cb128335e6a5a5d7b14ff3	Q861F7	P09693	7phr	1	9606	0.997855	365	182	550	0	0	2	1	11_24	11	33.44	35.219	1	0.023575639	1	27	100.0	100.0	100.0	80-100	15-40 A	no_recorded_association	0
AC:002687	P00166	Q9M3L0	Qda92c08d20c443509c8c42cfba831c70e74d63f8	Qa397528145b3b9cf109a5628fd50e9c39ceadb90	P00166	Q9M3L0	7zyv	1	3562	0.999358	160	31	194	0	0	0	1	11_24	18	9.736	12.802	7	0.0	0	19	0.0	0.0	0.0	0-20	8-15 A	no_recorded_association	0
AC:002688	A9J4K0	A9J4K2	Qa63063674e7775872dc8904869e825bbf7af4516	Q2f7dd810f5bed0b844c310fbfb98803ee9a9c37d	A9J4K0	A9J4K2	9o8u	1	83404	0.027415	120	61	184	0	0	0	1	3_10	6	14.217	20.813	1	0.0	0	53	0.0	0.0	0.0	0-20	8-15 A	no_recorded_association	0
AC:002689	W5E8X2	W5EP45	Qb4eaa912b44a2724874d4c943f317a80594b9ad8	Qaa7ff486f1d4f9297a3677fc3de8310d59dd5caa	W5E8X2	W5EP45	8r57	1	4565	0.999811	65	108	176	0	0	0	1	11_24	15	29.992	34.554	1	0.01863354	0	37	73.9	63.0	63.0	60-80	15-40 A	no_recorded_association	0
AC:002690	P25574	Q12431	Q0258f09b1659d58f2e598b92e670fc121b12d70d	Q78333e0e357ceb32cd27d784d3b9bad32ec75922	P25574	Q12431	7kra	1	559292	0.460797	760	108	871	0	0	0	1	11_24	12	9.855	13.751	3	0.025094103	0	56	23.5	0.0	0.0	0-20	8-15 A	no_recorded_association	0
AC:002691	A0A125YZN9	S7W617	Q9eed396938c92d12a9b9a48aaf0236fe704b5007	Q72b18026e96098f85558b1ebf5b13fa9af86f2ba	A0A125YZN9	S7W617	9i4x	1	507601	0.998122	141	509	653	0	0	0	1	11_24	24	29.661	35.932	1	0.039383562	0	38	0.0	44.1	0.0	0-20	15-40 A	no_recorded_association	0
AC:002692	Q9LU21	Q9SGH4	Q5768e6dc2a60d988acf295fb0bbb0e7244d61ea7	Qa7c207ac02d02fbca40a7ab15edc5844c5201ee4	Q9LU21	Q9SGH4	7wff	1	3702	0.017696	204	220	427	0	0	0	1	11_24	17	47.92	51.381	2	0.019851117	0	51	0.0	0.0	0.0	0-20	>=40 A	no_recorded_association	0
AC:002693	P49368	P61758	Qd95878e5a3487aa880a753476c869b5769046145	Qc07abe1d1be1a9f2b039a2ad38d18975f113431a	Q3T0K2	P61758	6nr9	1	9606	0.999732	545	197	745	0	0	2	1	11_24	22	15.884	21.59	3	0.034074074	1	11	100.0	100.0	100.0	80-100	15-40 A	no_recorded_association	0
AC:002694	C3SR12	C3SR52	Q32f92ab059755e9c3cec656f973ca82155dad1a4	Qfe1bf6e27dcf4ba7c15a31640b2a2658ceacabc7	Q83ER2	B7IA17	9sx2	1	562	0.999927	130	118	251	0	0	0	1	11_24	21	21.189	26.709	12	0.021367521	0	1	0.0	27.3	0.0	0-20	15-40 A	no_recorded_association	0
AC:002695	Q9KPS2	Q9X4Q8	Qb5dae9c9f1dd11dbf7f8ceb6b7cb8722a39c891f	Qf85ef47b0caefaa776cba0ede28f0ca70e4f2fcb	Q9KPS2	Q9X4Q8	8a1u	1	243277	0.389356	415	408	826	0	0	0	1	3_10	6	12.243	16.499	1	0.045637584	0	41	0.0	0.0	0.0	0-20	8-15 A	no_recorded_association	0
AC:002697	P25788	Q5JS54	Qf44aff3d8e74fc65680abe7200f5e591fc6d3f49	Q29d2d857c4db2813185e8b8187ab6a3757929460	P25788	Q5JS54	8tm3	1	9606	0.999839	255	123	381	0	0	1	1	11_24	11	21.872	21.966	2	0.019498607	1	12	100.0	75.9	75.9	60-80	15-40 A	no_recorded_association	0
AC:002698	P25359	P38801	Q86d1834e528a32aece77071f1942a07d60a32759	Q710693db33ec4c264790b8ee601345d35d989b7f	P25359	P38801	6fsz	1	559292	0.998975	394	184	581	0	0	0	1	11_24	14	62.164	65.393	4	0.041666667	0	90	0.0	0.0	0.0	0-20	>=40 A	no_recorded_association	0
AC:002699	Q8DIN9	Q8DMP8	Qb2a0b0cb0c7f73f15f2f4b329be86ffb96507fbc	Q6db1e4fc59a4d02ec44fb7b386d3146cf5defae2	P12239	Q8DMP8	7nhp	1	197221	0.372747	45	56	104	0	0	0	1	11_24	18	32.742	35.89	2	0.010638298	0	2	0.0	0.0	0.0	0-20	15-40 A	no_recorded_association	0
AC:002700	Q6C326	Q6C877	Q369c3cd4e8687bf5a2dd638834e8914b4377bd03	Q25d492e01b04dc79a43ce36e546a881088e54450	Q6C326	Q6C877	5fl7	1	284591	0.999386	536	162	701	0	0	0	1	11_24	19	27.846	30.431	1	0.048076923	0	27	72.9	38.1	38.1	20-40	15-40 A	no_recorded_association	0
AC:002702	P38801	P46948	Q710693db33ec4c264790b8ee601345d35d989b7f	Q23bbc4a341140758d93bedefd761f42f055b826a	P38801	P46948	6fsz	1	559292	0.999898	184	246	433	0	0	0	1	11_24	14	8.525	9.496	4	0.053571429	0	11	0.0	35.5	0.0	0-20	8-15 A	no_recorded_association	0
AC:002704	T1RIT2	T1RJ07	Q02cfc1e41eb13ecb63c928d09b80ef6105c07444	Q90126832b4f6355640aec13959f2067435eef6b8	T1RIT2	T1RJ07	8zo9	1	145522	0.000243	136	45	184	0	0	0	1	11_24	21	10.816	15.96	10	0.0	0	26	0.0	0.0	0.0	0-20	8-15 A	no_recorded_association	0
AC:002705	A0A481DF93	P60899	Q79f07f605641336e0539d82faf164a0c29569d9b	Q619516d940f38f5461082e3a89a5f52ef61ac8d0	Q3T0Q3	P36954	9mlc	1	9823	0.999934	320	125	448	0	0	1	1	11_24	24	42.632	47.963	5	0.0070754717	0	62	99.2	100.0	99.2	80-100	>=40 A	no_recorded_association	0
AC:002706	P05807	P21603	Q62e099fd36cfa535fa572929190b3db8184c57fb	Qdafb5f9b37a52397d300425181b3b3a74bc2203e	A4GDH1	P21603	8c8h	1	10254	0.158214	631	259	893	0	0	0	1	11_24	13	18.538	21.225	1	0.044776119	0	21	22.1	0.0	0.0	0-20	15-40 A	no_recorded_association	0
AC:002707	Q99471	Q99832	Q0a6e249b6d3ba9c7c3258454088c14c4c053e2d1	Q6ee896ee219d01b7dc95dff33093ab911da3c51a	Q99471	Q99832	6nr9	1	9606	0.999721	154	543	700	0	0	2	1	11_24	22	74.714	78.055	3	0.023547881	1	0	100.0	100.0	100.0	80-100	>=40 A	no_recorded_association	0
AC:002708	Q13352	Q8N0S6	Qec661f32632fd3ec0a8d092fc430dc4e7f10c766	Qc33a456fd67ad0bc792cb8d86d8de853b38bd0e2	Q13352	Q8N0S6	7xhn	1	9606	0.999516	177	344	524	0	0	0	1	11_24	18	21.155	21.699	3	0.022403259	1	13	100.0	88.2	88.2	80-100	15-40 A	no_recorded_association	0
AC:002709	Q56220	Q56229	Q9b19dff92b443fc7d2c661afb426e3a070e7128c	Q969637cae83920ebc5b03f120d91453bb1f81a7e	Q56220	Q56229	6zjl	1	300852	0.242588	409	427	839	0	0	0	1	11_24	15	14.48	20.615	11	0.056886228	0	11	46.8	31.2	31.2	20-40	8-15 A	no_recorded_association	0
AC:002710	A1E9J0	Q9LKC7	Qca33c7079d86b3afe41f456b4c81195f32947fba	Qcc740e8562ec6559f9dc6ade775ac93ef88346f9	A1E9J0	Q84Y02	7ewk	1	4513	0.999351	734	228	965	0	0	0	1	11_24	15	19.618	26.305	1	0.042704626	0	12	0.0	0.0	0.0	0-20	15-40 A	no_recorded_association	0
AC:002711	A0R201	A0R206	Q6d53b4432b751b16dd0d86fa9664712da9cb3c04	Qc05042321659ee1c3380a5a47a05b8e8d244a705	P9WPU9	P9WPV7	8g09	1	246196	0.999756	307	252	562	0	0	0	1	11_24	20	19.704	25.784	14	0.043912176	0	0	28.7	26.0	26.0	20-40	15-40 A	no_recorded_association	0
AC:002713	M1UU36	Q85FY0	Q239437216a66e68784a51f0f4d0627465bfdc7df	Q2a0b412e68313fc8ba4aed72d49a6d52236ec9b3	M1UU36	E1C9K8	5zgb	1	280699	0.000912	222	139	364	0	0	0	1	11_24	17	23.727	26.416	1	0.0087463557	0	25	0.0	0.0	0.0	0-20	15-40 A	no_recorded_association	0
AC:002714	Q1HFW0	Q1HGH9	Q407e701cf6774a971e65d56fcf2938ad6465c7bb	Qb8091dbda5a4f5c3d41608932e2f627664a31ed6	Q24CE5	Q1HGH9	7k5b	1	5911	0.009224	87	202	292	0	0	0	1	11_24	18	135.247	139.389	4	0.014652015	0	4	46.9	51.1	46.9	40-60	>=40 A	no_recorded_association	0
AC:002716	A0A8D1AQR7	A0A8W4F9W9	Q87b0515838bcc116e7c3f15c168db96e79553641	Qb83ce02a01f31533f115a57519e51875831ae069	A0A8D1AQR7	C4R009	8uhd	1	9823	0.999948	150	67	220	0	0	1	1	11_24	18	19.668	22.047	8	0.024390244	0	26	100.0	100.0	100.0	80-100	15-40 A	no_recorded_association	0
AC:002717	P02293	P31376	Qb6d1107af674daf1f4b1538769887e181df9b57b	Q3716a21fdb9c414c7578fa6ee4a1f29c73651a94	O23629	P31376	9b1e	1	559292	0.998049	131	625	759	0	0	0	1	11_24	19	54.211	59.067	1	0.03058104	0	12	73.1	0.0	0.0	0-20	>=40 A	other_intact	0
AC:002718	B7GL96	B7GL98	Q3cd69a51e7c50b47e688a4a9676cd9cc8b067dcf	Q4f9f0225e2fbc2778680315eb169970dfdd41907	B7GL96	B7GL98	6z16	1	491915	0.996857	91	490	584	0	0	0	1	11_24	14	14.481	21.893	1	0.034951456	0	37	0.0	28.4	0.0	0-20	8-15 A	no_recorded_association	0
AC:002719	P20459	P32501	Qf7f8862263fdfdcf07498c20988b4c136ef3ee51	Qbfbd09e09985ad56f0dfc37c5aa3a0eba691eb7e	P20459	P32501	6i7t	1	559292	0.999724	304	712	1019	0	0	0	1	11_24	16	27.768	30.921	8	0.058035714	0	44	54.2	29.3	29.3	20-40	15-40 A	other_intact	0
AC:002720	B6STT2	B6TR16	Q5d9e0a045c33110177aac970c418a018604112f9	Q154b5dc1802a177a1256c5ebadac38f19156746c	A8IL32	A0A4V8GZZ4	5zji	1	4577	0.997016	211	134	348	0	0	0	1	11_24	21	37.631	42.472	1	0.047468354	0	55	0.0	0.0	0.0	0-20	15-40 A	no_recorded_association	0
AC:002721	P80371	Q5SJH3	Q8755e953ea9b07ee7f866dc10adbdc8999e4ed29	Qd9d54e8527b7617ddae35cabad01ed8d789986e3	A0QVB8	Q5SJH3	5iwa	1	300852	0.999611	256	88	347	0	0	0	1	11_24	20	41.054	44.016	385	0.02173913	0	7	27.6	35.4	27.6	20-40	>=40 A	no_recorded_association	0
AC:002723	Q83ER7	Q83ES8	Q198f8d42c5a00e8d0c671507a9081b52d3dc6431	Qfc0af2dce1765acdc345ffdbdf40738c12a03654	P0AG63	P17291	9t61	1	227377	0.999936	89	191	283	0	0	0	1	11_24	20	28.15	30.039	3	0.027237354	0	5	39.2	30.1	30.1	20-40	15-40 A	no_recorded_association	0
AC:002724	P32842	P38784	Q7414f70a4d1e40775fd372e23983fab947217186	Q96cca0fe2c28027db776b05cfa66a65f69cf3afe	P25515	P38784	8eas	1	559292	0.000273	164	181	348	0	0	0	1	11_24	18	16.802	24.725	2	0.012307692	0	23	63.3	0.0	0.0	0-20	15-40 A	no_recorded_association	0
AC:002725	A0A0A7HF79	A0A811IGE5	Qce8d087ef67f04abc94c13e46ce24df1f774644b	Qb28cf19ed1aee6edbeeeb1f911c67af43716bd85	A0A0A7HF79	A0A811IGE5	9no4	1	1308	0.970221	357	299	659	0	0	0	1	11_24	17	28.431	31.065	2	0.038016529	0	20	0.0	0.0	0.0	0-20	15-40 A	no_recorded_association	0
AC:002726	P06710	P28905	Q23bd209b3009a01bcae7790465468a3afff3b218	Qb475cdd7a6be64c93124c418a3419de8d4d04aa4	P06710	P28905	9oyh	1	83333	0.99957	643	147	793	0	0	0	1	3_10	9	15.973	21.617	1	0.027298851	0	32	24.8	0.0	0.0	0-20	15-40 A	other_intact	0
AC:002728	A0ACD6B9F7	A0ACD6B9F9	Qc88b97edd8b7703d44296b0fc05e6b62c2a069f8	Q35e444e0493873554df0b02d9dfe98c4cdfefc24	A0ACD6B9F7	A0ACD6B9F9	8rja	2	2691038	0.013591	126	567	696	0	0	0	1	3_10	6	12.552	13.014	1	0.026687598	0	156	0.0	0.0	0.0	0-20	8-15 A	no_recorded_association	0
AC:002729	B7IA15	B7IA33	Q803fe0e820dccdb50b0e5083de687020e1166ada	Q6059e34a367fd68a6707169418a7248e0bfb2934	B7IA15	P80372	7m4u	1	480119	0.999936	208	250	461	0	0	0	1	11_24	20	11.133	17.172	1	0.03286385	0	0	0.0	0.0	0.0	0-20	8-15 A	no_recorded_association	0
AC:002730	A4VD75	Q22MV2	Q30188915ed4652c352aa46f35ff977f6ad4ee6d5	Q77f90dc71ad890ce7824f2fe49bd22891f0254e7	A4VD75	Q22MV2	7kek	1	312017	0.001135	122	159	284	0	0	0	1	11_24	17	35.478	38.071	3	0.026819923	0	17	0.0	48.4	0.0	0-20	15-40 A	no_recorded_association	0
AC:002731	A8J4K5	A8J7I9	Q18aa6b946619bf07b33d37d1a2186c08f500b148	Qeaa6e3765312f8b9950441d78ae1d751d8101326	A8J4K5	A8J7I9	9f5z	1	3055	0.999534	59	73	135	0	0	0	1	11_24	20	18.595	20.492	2	0.0	0	17	0.0	0.0	0.0	0-20	15-40 A	no_recorded_association	0
AC:002732	O13964	Q9Y7N2	Qdc93486f73e39c78d7604beda7f741745a221837	Q5429b0050cb87501116dbe5d04154ff584aeaa94	O13964	Q9Y7N2	5n9j	1	284812	0.895495	121	138	262	0	0	0	1	11_24	15	82.899	87.441	1	0.0079365079	0	11	0.0	0.0	0.0	0-20	>=40 A	no_recorded_association	0
AC:002733	Q9P6Q0	Q9Y821	Qfd9a330b4658d80460a14e71f49168f71bea048a	Qdfe658e1190d289f8cdc8e323c353937ec084fe5	Q9P6Q0	Q9Y821	5n9j	1	284812	0.999299	112	239	354	0	0	0	1	11_24	15	23.784	28.522	1	0.024242424	0	24	0.0	0.0	0.0	0-20	15-40 A	no_recorded_association	0
AC:002735	P62820	Q14457	Q3daf4d60a882357b71470b61875affa466d9c9fd	Qe0238adefbe9c5b5584626c034e34a04556d5fe4	P62820	Q14457	9mhg	1	9606	0.991023	205	450	658	0	0	2	1	3_10	5	20.465	25.539	3	0.021381579	1	3	100.0	100.0	100.0	80-100	15-40 A	no_recorded_association	0
AC:002736	P07678	P09218	Qc9e05f00e4a211c7d74d888406e377b2f001ae4f	Qcc27ad93506e9966c83a66e7c054223e20b59b55	P07678	P09218	9jc2	1	2334	0.999781	132	238	373	0	0	0	1	11_24	21	18.067	18.067	1	0.011594203	0	12	0.0	0.0	0.0	0-20	15-40 A	no_recorded_association	0
AC:002737	Q2FW15	Q2G2D3	Q9882b3808a8ba42cbff8258f96d5680b6a6742fe	Q212f9dd27cb24750fe2ed1b5ae3a8af8799b2f16	P0AG63	Q2G2D3	8bh7	1	93061	0.999164	87	155	245	0	0	0	1	11_24	20	38.668	41.409	1	0.0086956522	0	11	29.3	0.0	0.0	0-20	15-40 A	no_recorded_association	0
AC:002740	Q9CVB6	Q9JM76	Q0f72cbd4613016a21d43a5eb8980f2e8dd423e27	Q71e62585172603576d24386025d8e8293c1ccc1d	Q9CVB6	Q9JM76	7aqk	1	10090	0.999733	300	178	481	0	0	0	1	11_24	18	40.785	63.837	1	0.019736842	0	0	99.3	97.7	97.7	80-100	>=40 A	no_recorded_association	0
AC:002741	Q8DKZ3	Q8DLL4	Qd6e3a6bc3da9fc8b71c01b337fefcb97a28f923d	Qd8bf4c2a7d835f99a1f07bfa40a56f27361feed2	Q8DKZ3	Q8DLL4	6l7o	1	197221	0.000372	76	146	225	0	0	0	1	11_24	20	20.16	20.857	1	0.024154589	0	17	0.0	0.0	0.0	0-20	15-40 A	no_recorded_association	0
AC:002744	Q56219	Q60019	Q4f439385dd3194a9f71ba58f1bb270549027a00f	Q9040d51cc55579b87d8399c43bbc26253e5d91f5	Q56219	Q60019	6zjl	1	300852	0.001304	207	365	575	0	0	0	1	11_24	15	18.535	24.219	11	0.02745098	0	65	42.0	41.1	41.1	40-60	15-40 A	no_recorded_association	0
AC:002745	C4M0Z2	C4M5V7	Q31a0534c19e85e817e2b2d3e358cad7f39f083d9	Qc1968a8d33ae570db91a3e0c729c96e40febf8f5	C4M0Z2	C4M5V7	9v28	1	294381	0.999944	117	118	238	0	0	0	1	11_24	12	11.757	15.636	5	0.03652968	0	19	69.1	60.0	60.0	60-80	8-15 A	no_recorded_association	0
AC:002747	A0A8D1B522	I3LCB2	Q373f599e7aebf18eb6f0b4de1e0b2be90d396b6f	Q87b0515838bcc116e7c3f15c168db96e79553641	A0A8D1B522	A0A8D1AQR7	8b3f	1	9823	0.996218	83	150	236	0	0	0	1	11_24	16	84.288	88.447	1	0.022421525	0	0	100.0	100.0	100.0	80-100	>=40 A	no_recorded_association	0
AC:002748	P00044	P08067	Q7165dad4bac5c374dd5061477cc94a05990342c8	Qcdcfdd7e6e1dbd6e08a59e34730704e20eea7ee0	P00044	P08067	3cx5	1	559292	0.995815	109	215	327	0	0	0	1	11_24	23	27.536	29.672	2	0.016339869	0	25	64.3	57.8	57.8	40-60	15-40 A	no_recorded_association	0
AC:002749	O00483	P14406	Q4e7ad89641fc69b978dbfc86b2f7dcf0187a32ed	Q92b8d32bae7c9e9055e06ea01f6f0626156a0646	O00483	P07470	9i7u	1	9606	0.999872	81	83	167	0	0	1	1	11_24	14	34.684	40.491	2	0.046357616	1	11	100.0	100.0	100.0	80-100	15-40 A	other_intact	0
AC:002751	Q86V25	Q9BVA1	Q4c988ac6904afa645fab13c9d8288d856b8a42d7	Qb25b9032bc8db8ebe9eb1955e79f3e6a0891c2f1	Q86V25	P07437	7zcw	1	9606	0.999601	355	445	803	0	0	1	1	3_10	8	11.441	12.665	1	0.032	1	13	57.8	100.0	57.8	40-60	8-15 A	no_recorded_association	0
AC:002752	Q8DIP0	Q8DMP8	Q101fc6611acfcad0e16f8a0a01fecabe85bd4399	Q6db1e4fc59a4d02ec44fb7b386d3146cf5defae2	Q8DIP0	Q8DMP8	7nhp	1	197221	0.136433	84	56	143	0	0	0	1	11_24	18	29.856	34.121	2	0.0	0	2	0.0	0.0	0.0	0-20	15-40 A	no_recorded_association	0
AC:002754	P0A3Y1	Q93SX0	Qfc03326ceae2264f85758b661173ef9d58e3dd39	Qb6a0e36898ba43a071e53594b0728392a976852b	P0A3Y1	Q93SX0	2zt9	1	103690	0.964939	34	179	216	0	0	0	1	11_24	16	10.983	15.549	3	0.019704433	0	8	0.0	0.0	0.0	0-20	8-15 A	no_recorded_association	0
AC:002755	Q8DKZ3	Q8DLN5	Qd6e3a6bc3da9fc8b71c01b337fefcb97a28f923d	Qf44d5de4f52e386e9cbdde29170c6ee69f94405b	Q8DKZ3	Q8DLN5	6khi	1	197221	0.000135	76	111	190	0	0	0	1	11_24	20	21.298	27.698	9	0.016949153	0	14	0.0	0.0	0.0	0-20	15-40 A	no_recorded_association	0
AC:002756	F2QRE4	F2R0J7	Q66c3d870cf3921ec84d60216296d228229ed0a22	Q3a8c723abd3a274cad4d7bca8f2b9618205a521e	F2QRE4	F2R0J7	8uco	1	981350	0.999922	74	249	326	0	0	0	1	3_10	10	9.548	11.4	7	0.0032467532	0	84	0.0	45.2	0.0	0-20	8-15 A	no_recorded_association	0
AC:002757	P00045	P08067	Qa0a78a72fc7631c904482cfd384c603023657d61	Qcdcfdd7e6e1dbd6e08a59e34730704e20eea7ee0	P00045	P08067	3cxh	1	559292	0.997419	113	215	331	0	0	0	1	11_24	23	27.638	29.598	1	0.016129032	0	27	60.3	57.8	57.8	40-60	15-40 A	no_recorded_association	0
AC:002758	P01730	Q6N030	Qb7045187ebf8c4f388966783f6397e269aa395ed	Qfac9d746d47b97c824ce7c74e0f27f36c6286d3d	P01730	Q6N030	2ny3	1	9606	0.997753	458	518	979	0	0	1	1	3_10	4	11.622	13.001	3	0.048192771	1	37	100.0	0.0	0.0	0-20	8-15 A	no_recorded_association	0
AC:002759	P04310	P68611	Qd354ac87379b3fd822d86c5a293bd1c80da588ca	Q56ebf82e303bb5e1858b6a2df562849e7f2e3766	P04310	P68610	8c8h	1	10254	0.100292	161	164	328	0	0	0	1	11_24	13	54.206	58.149	1	0.0095541401	0	27	0.0	0.0	0.0	0-20	>=40 A	no_recorded_association	0
AC:002760	Q03776	Q08920	Q7987832b2110045fc9c850485a6831d07960d5d5	Q764c24a32505bb3b2b4ec6e58a66293455e42ae9	Q03776	Q08920	6n7p	1	559292	0.128891	544	208	755	0	0	0	1	11_24	19	60.007	60.007	1	0.032496307	0	12	0.0	63.3	0.0	0-20	>=40 A	other_intact	0
AC:002761	Q8DJD9	Q8DLL4	Qda07e22e48df9c40c6b90d7d87b8c09f7b15059b	Qd8bf4c2a7d835f99a1f07bfa40a56f27361feed2	Q8DJD9	Q8DLL4	6l7o	1	197221	0.998037	394	146	543	0	0	0	1	11_24	20	19.91	22.774	1	0.031434185	0	41	41.0	0.0	0.0	0-20	15-40 A	no_recorded_association	0
AC:002762	A0A3Q7F5X2	A0A3Q7JYM3	Qfcf004447c312abba0fd506b7af46eaabe0157ad	Q72e4eb46122cd469b6dd8c6b62af03a3a05f055c	Q01855	A0A3Q7JYM3	7qiy	1	4081	0.999563	151	180	334	0	0	0	1	11_24	13	14.796	19.183	1	0.030201342	0	10	73.5	49.1	49.1	40-60	8-15 A	no_recorded_association	0
AC:002763	A9WEV2	A9WEV7	Qd656430e9995005f3e4d9ae3fdebe67a6ca8e0b9	Qaa796da2d4d69c254a77a4a0e823f72cd1830275	A9WEV2	A9WEV7	8x2j	1	324602	0.216789	219	411	633	0	0	0	1	3_10	8	18.428	21.729	4	0.024475524	0	42	0.0	0.0	0.0	0-20	15-40 A	no_recorded_association	0
AC:002764	P25644	P47017	Q928bfc47444080838f7df43bc9d8c25318e813f3	Qed69b087038e1cf4fba89eec7b14ea75be3799df	P25644	P47017	4c8q	1	559292	0.499163	796	172	971	0	0	0	1	3_10	8	29.633	36.046	1	0.018561485	0	15	0.0	54.7	0.0	0-20	15-40 A	other_intact	0
AC:002765	A0A0D3D418	A0A0D3DS91	Qa60e26412f74d8d2ddc8f3a1cab8598a01966325	Qebe1e06f0caa9c068b3ac2a84d473af7704e72f3	A0A0D3D418	A0A0D3DS91	8him	1	109376	0.999823	319	116	438	0	0	0	1	3_10	10	34.356	36.952	1	0.012376238	0	34	41.7	52.3	41.7	40-60	15-40 A	no_recorded_association	0
AC:002766	B8YB60	B8YB62	Qad9860a924d1ec1ceaec39c96c85db59a6c5e933	Q927311850d9c15e054008b5fb1177c3e5dd6c372	B8YB60	P46217	2wb1	2	523848	0.981679	84	92	179	0	0	0	1	11_24	13	42.372	46.578	5	0.030674847	0	37	42.6	47.3	42.6	40-60	>=40 A	no_recorded_association	0
AC:002767	A0A1G4KPQ9	F2QS38	Q33fbf9d69dca45ac14bd8b682461bbf34532465a	Q0bfb9d04b1c5a42ab0cadeba4ef1bbb03f558de6	A0A1G4KPQ9	F2QS38	8ucm	1	981350	0.999726	63	82	148	0	0	0	1	3_10	10	50.766	55.824	7	0.0072463768	0	2	0.0	0.0	0.0	0-20	>=40 A	no_recorded_association	0
AC:002768	P19056	P26240	Q458cfb611cd84a9be215da67bbd28340a7a1e0f2	Q084374366553ca1389b950794cd021abc5e5adf4	P19056	P26240	7yml	1	1061	0.015164	254	78	335	0	0	0	1	11_24	24	9.082	11.629	2	0.012903226	0	72	0.0	0.0	0.0	0-20	8-15 A	no_recorded_association	0
AC:002769	M1VFJ4	Q85FS8	Q106d43c158b8b89ce4962c74c43da0ea2d815fce	Qdbe8a482dd99ba527c49f79ab2fc5842eb212b83	M1VFJ4	Q55329	6fos	1	280699	0.990715	155	38	196	0	0	0	1	11_24	15	28.987	31.707	4	0.0054347826	0	2	0.0	0.0	0.0	0-20	15-40 A	no_recorded_association	0
AC:002770	P36958	Q9VFB5	Q2bcfa390a046760e9c61b07b56b1e9b50e7d0d10	Qa1a83f73a644d384008ca9080ae1fbe11a6d0039	P36954	Q9VFB5	9mu7	1	7227	0.999935	129	173	305	0	0	0	1	11_24	12	25.895	32.96	1	0.013745704	0	5	77.5	81.3	77.5	60-80	15-40 A	no_recorded_association	0
AC:002773	P40070	Q06406	Q4b3f072dac9bc20c4245b7821126f2dd84e1a9e3	Q250b6b84e92780ee803c83c214c4672a8801f7a7	P40070	Q06406	4c8q	1	559292	0.998981	187	86	276	0	0	0	1	3_10	8	13.94	17.539	10	0.025210084	0	0	40.8	48.6	40.8	40-60	8-15 A	other_intact	0
AC:002774	O15144	Q9BPX5	Qbf93a8cd04edeb5e2bbeb041a146af6c0ce3819e	Q255a6ba01bbcac8ae7964dfdc973c2f99aefa0e9	O15144	G3MXC8	9i2b	1	9606	0.999886	300	153	456	0	0	2	1	11_24	24	18.425	20.449	3	0.016317016	1	66	100.0	100.0	100.0	80-100	15-40 A	no_recorded_association	0
AC:002776	A8IY95	Q39584	Q6d0a9549d70e9616498de8d8c3e698def67b7aea	Q2824e0ab57193a9abe96f4e3234a701b87106f99	A8IY95	Q39584	7kzn	1	3055	0.010972	100	159	262	0	0	0	1	11_24	19	13.911	15.692	2	0.020491803	0	4	53.6	38.9	38.9	20-40	8-15 A	no_recorded_association	0
AC:002778	P14794	Q54VN6	Qcd4d4cbc8f647966788ccccf8c87854ff1005a00	Qcca9f6da3f98d0a3d36648b25ae996487b853563	P14794	Q54VN6	5anc	1	44689	0.999849	128	127	258	0	0	0	1	3_10	10	56.355	58.18	4	0.016806723	0	0	92.9	50.0	50.0	40-60	>=40 A	no_recorded_association	0
AC:002779	P69416	Q43485	Qbda0dc954139d99abe932fd6c92f812b42023fdb	Qa3e2695a192635c1d321fd81223684993a111871	A0A4V8H005	F2D0D5	7ew6	1	4513	0.000477	81	255	339	0	0	0	1	11_24	15	44.686	44.686	1	0.0096153846	0	0	30.3	0.0	0.0	0-20	>=40 A	no_recorded_association	0
